sample,channel,normalized,loss_type,loss_value
2768,10m_v_component_of_wind,denormalized,MSE,0.7792232632637024
2768,2m_temperature,denormalized,MSE,39.485206604003906
2768,mean_sea_level_pressure,denormalized,MSE,525999.75
2769,10m_u_component_of_wind,denormalized,MSE,0.43961453437805176
2769,10m_v_component_of_wind,denormalized,MSE,0.7592546343803406
2769,2m_temperature,denormalized,MSE,9.750661849975586
2769,mean_sea_level_pressure,denormalized,MSE,546329.8125
2770,10m_u_component_of_wind,denormalized,MSE,0.4496420919895172
2770,10m_v_component_of_wind,denormalized,MSE,0.7049857378005981
2770,2m_temperature,denormalized,MSE,12.72227668762207
2770,mean_sea_level_pressure,denormalized,MSE,451451.875
2771,10m_u_component_of_wind,denormalized,MSE,0.5394195914268494
2771,10m_v_component_of_wind,denormalized,MSE,0.6887427568435669
2771,2m_temperature,denormalized,MSE,18.685768127441406
2771,mean_sea_level_pressure,denormalized,MSE,688278.5
2772,10m_u_component_of_wind,denormalized,MSE,0.5581426620483398
2772,10m_v_component_of_wind,denormalized,MSE,0.7577641010284424
2772,2m_temperature,denormalized,MSE,37.56678009033203
2772,mean_sea_level_pressure,denormalized,MSE,893167.5
2773,10m_u_component_of_wind,denormalized,MSE,0.5052245259284973
2773,10m_v_component_of_wind,denormalized,MSE,0.603854775428772
2773,2m_temperature,denormalized,MSE,22.329627990722656
2773,mean_sea_level_pressure,denormalized,MSE,815960.875
2774,10m_u_component_of_wind,denormalized,MSE,0.5696923732757568
2774,10m_v_component_of_wind,denormalized,MSE,0.6654996871948242
2774,2m_temperature,denormalized,MSE,19.14771270751953
2774,mean_sea_level_pressure,denormalized,MSE,672061.0625
2775,10m_u_component_of_wind,denormalized,MSE,0.5654298067092896
2775,10m_v_component_of_wind,denormalized,MSE,0.6925225257873535
2775,2m_temperature,denormalized,MSE,36.06859588623047
2775,mean_sea_level_pressure,denormalized,MSE,883019.375
2776,10m_u_component_of_wind,denormalized,MSE,0.6543431282043457
2776,10m_v_component_of_wind,denormalized,MSE,0.7427579760551453
2776,2m_temperature,denormalized,MSE,45.38359451293945
2776,mean_sea_level_pressure,denormalized,MSE,1064974.25
2777,10m_u_component_of_wind,denormalized,MSE,0.6953721046447754
2777,10m_v_component_of_wind,denormalized,MSE,0.7301174998283386
2777,2m_temperature,denormalized,MSE,24.94746971130371
2777,mean_sea_level_pressure,denormalized,MSE,936855.875
2778,10m_u_component_of_wind,denormalized,MSE,0.48468631505966187
2778,10m_v_component_of_wind,denormalized,MSE,0.5732474327087402
2778,2m_temperature,denormalized,MSE,38.99981689453125
2778,mean_sea_level_pressure,denormalized,MSE,922360.1875
2779,10m_u_component_of_wind,denormalized,MSE,0.5272607803344727
2779,10m_v_component_of_wind,denormalized,MSE,0.7912851572036743
2779,2m_temperature,denormalized,MSE,57.88161849975586
2779,mean_sea_level_pressure,denormalized,MSE,1035176.75
2780,10m_u_component_of_wind,denormalized,MSE,0.6612840890884399
2780,10m_v_component_of_wind,denormalized,MSE,0.7393660545349121
2780,2m_temperature,denormalized,MSE,57.96430206298828
2780,mean_sea_level_pressure,denormalized,MSE,1064565.75
2781,10m_u_component_of_wind,denormalized,MSE,0.5349750518798828
2781,10m_v_component_of_wind,denormalized,MSE,0.7247980237007141
2781,2m_temperature,denormalized,MSE,30.696762084960938
2781,mean_sea_level_pressure,denormalized,MSE,953107.5625
2782,10m_u_component_of_wind,denormalized,MSE,0.43544262647628784
2782,10m_v_component_of_wind,denormalized,MSE,0.531267523765564
2782,2m_temperature,denormalized,MSE,30.63445281982422
2782,mean_sea_level_pressure,denormalized,MSE,839551.4375
2783,10m_u_component_of_wind,denormalized,MSE,0.5902714729309082
2783,10m_v_component_of_wind,denormalized,MSE,0.6513230800628662
2783,2m_temperature,denormalized,MSE,47.83599853515625
2783,mean_sea_level_pressure,denormalized,MSE,945465.625
2784,10m_u_component_of_wind,denormalized,MSE,0.701564610004425
2784,10m_v_component_of_wind,denormalized,MSE,0.8007559776306152
2784,2m_temperature,denormalized,MSE,49.983516693115234
2784,mean_sea_level_pressure,denormalized,MSE,1228886.0
2785,10m_u_component_of_wind,denormalized,MSE,0.6062555909156799
2785,10m_v_component_of_wind,denormalized,MSE,0.654875636100769
2785,2m_temperature,denormalized,MSE,41.5674934387207
2785,mean_sea_level_pressure,denormalized,MSE,1218579.25
2786,10m_u_component_of_wind,denormalized,MSE,0.6369096040725708
2786,10m_v_component_of_wind,denormalized,MSE,0.7021342515945435
2786,2m_temperature,denormalized,MSE,42.934471130371094
2786,mean_sea_level_pressure,denormalized,MSE,1111102.0
2787,10m_u_component_of_wind,denormalized,MSE,0.8460865616798401
2787,10m_v_component_of_wind,denormalized,MSE,1.0877323150634766
2787,2m_temperature,denormalized,MSE,50.2677001953125
2787,mean_sea_level_pressure,denormalized,MSE,1281849.0
2788,10m_u_component_of_wind,denormalized,MSE,1.0306768417358398
2788,10m_v_component_of_wind,denormalized,MSE,1.4972153902053833
2788,2m_temperature,denormalized,MSE,53.073448181152344
2788,mean_sea_level_pressure,denormalized,MSE,1518569.0
2789,10m_u_component_of_wind,denormalized,MSE,0.8272876739501953
2789,10m_v_component_of_wind,denormalized,MSE,1.150639533996582
2789,2m_temperature,denormalized,MSE,35.31389236450195
2789,mean_sea_level_pressure,denormalized,MSE,1434803.875
2790,10m_u_component_of_wind,denormalized,MSE,0.5991291999816895
2790,10m_v_component_of_wind,denormalized,MSE,0.7720358371734619
2790,2m_temperature,denormalized,MSE,45.392578125
2790,mean_sea_level_pressure,denormalized,MSE,1242806.5
2791,10m_u_component_of_wind,denormalized,MSE,0.6183606386184692
2791,10m_v_component_of_wind,denormalized,MSE,0.851280152797699
2791,2m_temperature,denormalized,MSE,56.79062271118164
2791,mean_sea_level_pressure,denormalized,MSE,1245813.5
2792,10m_u_component_of_wind,denormalized,MSE,0.4634047746658325
2792,10m_v_component_of_wind,denormalized,MSE,0.7596794366836548
2792,2m_temperature,denormalized,MSE,37.80419158935547
2792,mean_sea_level_pressure,denormalized,MSE,1229472.75
2793,10m_u_component_of_wind,denormalized,MSE,0.456662654876709
2793,10m_v_component_of_wind,denormalized,MSE,0.6829501390457153
2793,2m_temperature,denormalized,MSE,44.409912109375
2793,mean_sea_level_pressure,denormalized,MSE,931174.0
2794,10m_u_component_of_wind,denormalized,MSE,0.5638995170593262
2794,10m_v_component_of_wind,denormalized,MSE,0.8417307138442993
2794,2m_temperature,denormalized,MSE,53.08773422241211
2794,mean_sea_level_pressure,denormalized,MSE,986936.0625
2795,10m_u_component_of_wind,denormalized,MSE,0.6645700335502625
2795,10m_v_component_of_wind,denormalized,MSE,0.9357661604881287
2795,2m_temperature,denormalized,MSE,45.401161193847656
2795,mean_sea_level_pressure,denormalized,MSE,1050348.25
2796,10m_u_component_of_wind,denormalized,MSE,0.5389711856842041
2796,10m_v_component_of_wind,denormalized,MSE,0.8265189528465271
2796,2m_temperature,denormalized,MSE,21.731483459472656
2796,mean_sea_level_pressure,denormalized,MSE,1122719.75
2797,10m_u_component_of_wind,denormalized,MSE,0.5400547385215759
2797,10m_v_component_of_wind,denormalized,MSE,0.7181015014648438
2797,2m_temperature,denormalized,MSE,25.570396423339844
2797,mean_sea_level_pressure,denormalized,MSE,1035765.6875
2798,10m_u_component_of_wind,denormalized,MSE,0.7517766356468201
2798,10m_v_component_of_wind,denormalized,MSE,0.8990016579627991
2798,2m_temperature,denormalized,MSE,32.522239685058594
2798,mean_sea_level_pressure,denormalized,MSE,1128074.0
2799,10m_u_component_of_wind,denormalized,MSE,1.0858073234558105
2799,10m_v_component_of_wind,denormalized,MSE,0.8732423186302185
2799,2m_temperature,denormalized,MSE,30.550018310546875
2799,mean_sea_level_pressure,denormalized,MSE,1187671.75
2800,10m_u_component_of_wind,denormalized,MSE,0.6012328267097473
2800,10m_v_component_of_wind,denormalized,MSE,0.6404170989990234
2800,2m_temperature,denormalized,MSE,42.354339599609375
2800,mean_sea_level_pressure,denormalized,MSE,1467572.0
2801,10m_u_component_of_wind,denormalized,MSE,0.5312211513519287
2801,10m_v_component_of_wind,denormalized,MSE,0.7367932796478271
2801,2m_temperature,denormalized,MSE,34.33277130126953
2801,mean_sea_level_pressure,denormalized,MSE,1142159.75
2802,10m_u_component_of_wind,denormalized,MSE,0.6183466911315918
2802,10m_v_component_of_wind,denormalized,MSE,0.8025633096694946
2802,2m_temperature,denormalized,MSE,50.94029235839844
2802,mean_sea_level_pressure,denormalized,MSE,1521851.125
2803,10m_u_component_of_wind,denormalized,MSE,0.9020776748657227
2803,10m_v_component_of_wind,denormalized,MSE,0.9879711866378784
2803,2m_temperature,denormalized,MSE,57.54039764404297
2803,mean_sea_level_pressure,denormalized,MSE,1774418.75
2804,10m_u_component_of_wind,denormalized,MSE,1.0048153400421143
2804,10m_v_component_of_wind,denormalized,MSE,0.9878617525100708
2804,2m_temperature,denormalized,MSE,53.176002502441406
2804,mean_sea_level_pressure,denormalized,MSE,2182215.5
2805,10m_u_component_of_wind,denormalized,MSE,1.2793625593185425
2805,10m_v_component_of_wind,denormalized,MSE,1.3766181468963623
2805,2m_temperature,denormalized,MSE,50.50091552734375
2805,mean_sea_level_pressure,denormalized,MSE,2279384.75
2806,10m_u_component_of_wind,denormalized,MSE,1.3900002241134644
2806,10m_v_component_of_wind,denormalized,MSE,1.6905725002288818
2806,2m_temperature,denormalized,MSE,51.41249084472656
2806,mean_sea_level_pressure,denormalized,MSE,2333956.0
2807,10m_u_component_of_wind,denormalized,MSE,0.8516136407852173
2807,10m_v_component_of_wind,denormalized,MSE,1.3554601669311523
2807,2m_temperature,denormalized,MSE,47.49659729003906
2807,mean_sea_level_pressure,denormalized,MSE,2272526.5
2808,10m_u_component_of_wind,denormalized,MSE,0.5937227010726929
2808,10m_v_component_of_wind,denormalized,MSE,1.1894030570983887
2808,2m_temperature,denormalized,MSE,39.53591537475586
2808,mean_sea_level_pressure,denormalized,MSE,1634707.25
2809,10m_u_component_of_wind,denormalized,MSE,0.657680332660675
2809,10m_v_component_of_wind,denormalized,MSE,1.2610983848571777
2809,2m_temperature,denormalized,MSE,55.06671905517578
2809,mean_sea_level_pressure,denormalized,MSE,1572112.375
2810,10m_u_component_of_wind,denormalized,MSE,0.8158594369888306
2810,10m_v_component_of_wind,denormalized,MSE,0.9457501173019409
2810,2m_temperature,denormalized,MSE,44.083927154541016
2810,mean_sea_level_pressure,denormalized,MSE,1328436.25
2811,10m_u_component_of_wind,denormalized,MSE,0.6249675750732422
2811,10m_v_component_of_wind,denormalized,MSE,0.9735281467437744
2811,2m_temperature,denormalized,MSE,24.55655288696289
2811,mean_sea_level_pressure,denormalized,MSE,1224819.25
2812,10m_u_component_of_wind,denormalized,MSE,0.49635693430900574
2812,10m_v_component_of_wind,denormalized,MSE,0.7156245708465576
2812,2m_temperature,denormalized,MSE,18.851959228515625
2812,mean_sea_level_pressure,denormalized,MSE,987781.0
2813,10m_u_component_of_wind,denormalized,MSE,0.5195238590240479
2813,10m_v_component_of_wind,denormalized,MSE,0.7464011907577515
2813,2m_temperature,denormalized,MSE,36.350624084472656
2813,mean_sea_level_pressure,denormalized,MSE,1171445.5
2814,10m_u_component_of_wind,denormalized,MSE,0.5368350744247437
2814,10m_v_component_of_wind,denormalized,MSE,0.701994776725769
2814,2m_temperature,denormalized,MSE,48.046478271484375
2814,mean_sea_level_pressure,denormalized,MSE,1348330.25
2815,10m_u_component_of_wind,denormalized,MSE,0.3767615854740143
2815,10m_v_component_of_wind,denormalized,MSE,0.6024868488311768
2815,2m_temperature,denormalized,MSE,23.212261199951172
2815,mean_sea_level_pressure,denormalized,MSE,1061483.0
2816,10m_u_component_of_wind,denormalized,MSE,0.4360719919204712
2816,10m_v_component_of_wind,denormalized,MSE,0.6761464476585388
2816,2m_temperature,denormalized,MSE,27.546180725097656
2816,mean_sea_level_pressure,denormalized,MSE,617991.125
2817,10m_u_component_of_wind,denormalized,MSE,0.4874953031539917
2817,10m_v_component_of_wind,denormalized,MSE,0.7751557230949402
2817,2m_temperature,denormalized,MSE,64.38876342773438
2817,mean_sea_level_pressure,denormalized,MSE,860357.3125
2818,10m_u_component_of_wind,denormalized,MSE,0.5291950702667236
2818,10m_v_component_of_wind,denormalized,MSE,0.782474160194397
2818,2m_temperature,denormalized,MSE,79.14443969726562
2818,mean_sea_level_pressure,denormalized,MSE,904712.75
2819,10m_u_component_of_wind,denormalized,MSE,0.36903131008148193
2819,10m_v_component_of_wind,denormalized,MSE,0.5023072957992554
2819,2m_temperature,denormalized,MSE,45.722434997558594
2819,mean_sea_level_pressure,denormalized,MSE,776913.3125
2820,10m_u_component_of_wind,denormalized,MSE,0.4650418758392334
2820,10m_v_component_of_wind,denormalized,MSE,0.5902172327041626
2820,2m_temperature,denormalized,MSE,69.8611831665039
2820,mean_sea_level_pressure,denormalized,MSE,758262.875
2821,10m_u_component_of_wind,denormalized,MSE,0.5334584712982178
2821,10m_v_component_of_wind,denormalized,MSE,0.7050946950912476
2821,2m_temperature,denormalized,MSE,77.14999389648438
2821,mean_sea_level_pressure,denormalized,MSE,925625.0
2822,10m_u_component_of_wind,denormalized,MSE,0.5966197848320007
2822,10m_v_component_of_wind,denormalized,MSE,0.7254434823989868
2822,2m_temperature,denormalized,MSE,100.01319122314453
2822,mean_sea_level_pressure,denormalized,MSE,961693.875
2823,10m_u_component_of_wind,denormalized,MSE,0.44443479180336
2823,10m_v_component_of_wind,denormalized,MSE,0.5765323042869568
2823,2m_temperature,denormalized,MSE,57.5536994934082
2823,mean_sea_level_pressure,denormalized,MSE,981062.1875
2824,10m_u_component_of_wind,denormalized,MSE,0.4520738422870636
2824,10m_v_component_of_wind,denormalized,MSE,0.6663795709609985
2824,2m_temperature,denormalized,MSE,60.552345275878906
2824,mean_sea_level_pressure,denormalized,MSE,693579.375
2825,10m_u_component_of_wind,denormalized,MSE,0.555310070514679
2825,10m_v_component_of_wind,denormalized,MSE,0.7386895418167114
2825,2m_temperature,denormalized,MSE,73.32080078125
2825,mean_sea_level_pressure,denormalized,MSE,685679.75
2826,10m_u_component_of_wind,denormalized,MSE,0.4819541573524475
2826,10m_v_component_of_wind,denormalized,MSE,0.6903234124183655
2826,2m_temperature,denormalized,MSE,62.425228118896484
2826,mean_sea_level_pressure,denormalized,MSE,469137.78125
2827,10m_u_component_of_wind,denormalized,MSE,0.30891650915145874
2827,10m_v_component_of_wind,denormalized,MSE,0.5103158950805664
2827,2m_temperature,denormalized,MSE,11.915783882141113
2827,mean_sea_level_pressure,denormalized,MSE,278662.34375
2828,10m_u_component_of_wind,denormalized,MSE,0.3917648494243622
2828,10m_v_component_of_wind,denormalized,MSE,0.538886308670044
2828,2m_temperature,denormalized,MSE,6.373682975769043
2828,mean_sea_level_pressure,denormalized,MSE,96594.53125
2829,10m_u_component_of_wind,denormalized,MSE,0.3986334204673767
2829,10m_v_component_of_wind,denormalized,MSE,0.8781245946884155
2829,2m_temperature,denormalized,MSE,4.22233247756958
2829,mean_sea_level_pressure,denormalized,MSE,81328.90625
2830,10m_u_component_of_wind,denormalized,MSE,0.4011306166648865
2830,10m_v_component_of_wind,denormalized,MSE,0.6879483461380005
2830,2m_temperature,denormalized,MSE,7.125454902648926
2830,mean_sea_level_pressure,denormalized,MSE,105638.15625
2831,10m_u_component_of_wind,denormalized,MSE,0.425871878862381
2831,10m_v_component_of_wind,denormalized,MSE,0.7736587524414062
2831,2m_temperature,denormalized,MSE,5.460372447967529
2831,mean_sea_level_pressure,denormalized,MSE,77622.9140625
2832,10m_u_component_of_wind,denormalized,MSE,0.3803127706050873
2832,10m_v_component_of_wind,denormalized,MSE,0.6419548988342285
2832,2m_temperature,denormalized,MSE,4.456755638122559
2832,mean_sea_level_pressure,denormalized,MSE,41264.8125
2833,10m_u_component_of_wind,denormalized,MSE,0.4343254566192627
2833,10m_v_component_of_wind,denormalized,MSE,0.6505677103996277
2833,2m_temperature,denormalized,MSE,7.734464645385742
2833,mean_sea_level_pressure,denormalized,MSE,71754.7734375
2834,10m_u_component_of_wind,denormalized,MSE,0.4296092092990875
2834,10m_v_component_of_wind,denormalized,MSE,0.6758335828781128
2834,2m_temperature,denormalized,MSE,19.254287719726562
2834,mean_sea_level_pressure,denormalized,MSE,70976.8828125
2835,10m_u_component_of_wind,denormalized,MSE,0.3757871389389038
2835,10m_v_component_of_wind,denormalized,MSE,0.5833576917648315
2835,2m_temperature,denormalized,MSE,6.884423732757568
2835,mean_sea_level_pressure,denormalized,MSE,45421.0390625
2836,10m_u_component_of_wind,denormalized,MSE,0.4611814320087433
2836,10m_v_component_of_wind,denormalized,MSE,0.7425737380981445
2836,2m_temperature,denormalized,MSE,9.192317008972168
2836,mean_sea_level_pressure,denormalized,MSE,66837.21875
2837,10m_u_component_of_wind,denormalized,MSE,0.5800924301147461
2837,10m_v_component_of_wind,denormalized,MSE,0.8419555425643921
2837,2m_temperature,denormalized,MSE,8.880165100097656
2837,mean_sea_level_pressure,denormalized,MSE,68743.3203125
2838,10m_u_component_of_wind,denormalized,MSE,0.5733044743537903
2838,10m_v_component_of_wind,denormalized,MSE,0.8228200078010559
2838,2m_temperature,denormalized,MSE,8.622785568237305
2838,mean_sea_level_pressure,denormalized,MSE,253476.03125
2839,10m_u_component_of_wind,denormalized,MSE,0.41974562406539917
2839,10m_v_component_of_wind,denormalized,MSE,0.7594658136367798
2839,2m_temperature,denormalized,MSE,9.5072021484375
2839,mean_sea_level_pressure,denormalized,MSE,316750.9375
2840,10m_u_component_of_wind,denormalized,MSE,0.49555841088294983
2840,10m_v_component_of_wind,denormalized,MSE,0.706304669380188
2840,2m_temperature,denormalized,MSE,11.20461368560791
2840,mean_sea_level_pressure,denormalized,MSE,629189.125
2841,10m_u_component_of_wind,denormalized,MSE,0.5618062615394592
2841,10m_v_component_of_wind,denormalized,MSE,0.6968106031417847
2841,2m_temperature,denormalized,MSE,10.837867736816406
2841,mean_sea_level_pressure,denormalized,MSE,331633.90625
2842,10m_u_component_of_wind,denormalized,MSE,0.6334990859031677
2842,10m_v_component_of_wind,denormalized,MSE,0.8255445957183838
2842,2m_temperature,denormalized,MSE,14.55872917175293
2842,mean_sea_level_pressure,denormalized,MSE,159934.671875
2843,10m_u_component_of_wind,denormalized,MSE,0.6758310198783875
2843,10m_v_component_of_wind,denormalized,MSE,0.8454625606536865
2843,2m_temperature,denormalized,MSE,6.610061168670654
2843,mean_sea_level_pressure,denormalized,MSE,50011.265625
2844,10m_u_component_of_wind,denormalized,MSE,0.6153185367584229
2844,10m_v_component_of_wind,denormalized,MSE,0.8614744544029236
2844,2m_temperature,denormalized,MSE,5.20667839050293
2844,mean_sea_level_pressure,denormalized,MSE,44882.2109375
2845,10m_u_component_of_wind,denormalized,MSE,0.8410375118255615
2845,10m_v_component_of_wind,denormalized,MSE,0.8126816749572754
2845,2m_temperature,denormalized,MSE,10.914274215698242
2845,mean_sea_level_pressure,denormalized,MSE,354351.0
2846,10m_u_component_of_wind,denormalized,MSE,0.542345404624939
2846,10m_v_component_of_wind,denormalized,MSE,0.8766560554504395
2846,2m_temperature,denormalized,MSE,34.500244140625
2846,mean_sea_level_pressure,denormalized,MSE,901977.125
2847,10m_u_component_of_wind,denormalized,MSE,0.6433159112930298
2847,10m_v_component_of_wind,denormalized,MSE,1.0460443496704102
2847,2m_temperature,denormalized,MSE,23.070173263549805
2847,mean_sea_level_pressure,denormalized,MSE,1313224.625
2848,10m_u_component_of_wind,denormalized,MSE,0.7375525236129761
2848,10m_v_component_of_wind,denormalized,MSE,0.810403048992157
2848,2m_temperature,denormalized,MSE,26.481210708618164
2848,mean_sea_level_pressure,denormalized,MSE,903825.8125
2849,10m_u_component_of_wind,denormalized,MSE,0.7178796529769897
2849,10m_v_component_of_wind,denormalized,MSE,0.8353149890899658
2849,2m_temperature,denormalized,MSE,32.050575256347656
2849,mean_sea_level_pressure,denormalized,MSE,1294225.5
2850,10m_u_component_of_wind,denormalized,MSE,0.6937233209609985
2850,10m_v_component_of_wind,denormalized,MSE,0.7351584434509277
2850,2m_temperature,denormalized,MSE,32.40533447265625
2850,mean_sea_level_pressure,denormalized,MSE,1455841.375
2851,10m_u_component_of_wind,denormalized,MSE,0.48156294226646423
2851,10m_v_component_of_wind,denormalized,MSE,0.6563892364501953
2851,2m_temperature,denormalized,MSE,20.010868072509766
2851,mean_sea_level_pressure,denormalized,MSE,1527203.125
2852,10m_u_component_of_wind,denormalized,MSE,0.4220082461833954
2852,10m_v_component_of_wind,denormalized,MSE,0.5903764963150024
2852,2m_temperature,denormalized,MSE,21.109222412109375
2852,mean_sea_level_pressure,denormalized,MSE,1397054.25
2853,10m_u_component_of_wind,denormalized,MSE,0.6431722640991211
2853,10m_v_component_of_wind,denormalized,MSE,0.8420327305793762
2853,2m_temperature,denormalized,MSE,55.46821975708008
2853,mean_sea_level_pressure,denormalized,MSE,1852888.0
2854,10m_u_component_of_wind,denormalized,MSE,0.7472699880599976
2854,10m_v_component_of_wind,denormalized,MSE,0.8630845546722412
2854,2m_temperature,denormalized,MSE,84.93417358398438
2854,mean_sea_level_pressure,denormalized,MSE,1974555.0
2855,10m_u_component_of_wind,denormalized,MSE,0.5157707929611206
2855,10m_v_component_of_wind,denormalized,MSE,0.7555044889450073
2855,2m_temperature,denormalized,MSE,38.49076843261719
2855,mean_sea_level_pressure,denormalized,MSE,1813034.0
2856,10m_u_component_of_wind,denormalized,MSE,0.503908097743988
2856,10m_v_component_of_wind,denormalized,MSE,0.784127950668335
2856,2m_temperature,denormalized,MSE,36.63813781738281
2856,mean_sea_level_pressure,denormalized,MSE,1425387.0
2857,10m_u_component_of_wind,denormalized,MSE,0.5303932428359985
2857,10m_v_component_of_wind,denormalized,MSE,0.9279040098190308
2857,2m_temperature,denormalized,MSE,37.94377899169922
2857,mean_sea_level_pressure,denormalized,MSE,1230237.625
2858,10m_u_component_of_wind,denormalized,MSE,0.48132652044296265
2858,10m_v_component_of_wind,denormalized,MSE,0.6759559512138367
2858,2m_temperature,denormalized,MSE,39.259056091308594
2858,mean_sea_level_pressure,denormalized,MSE,1107553.75
2859,10m_u_component_of_wind,denormalized,MSE,0.37074947357177734
2859,10m_v_component_of_wind,denormalized,MSE,0.7604299783706665
2859,2m_temperature,denormalized,MSE,10.329737663269043
2859,mean_sea_level_pressure,denormalized,MSE,1020302.625
2860,10m_u_component_of_wind,denormalized,MSE,0.4251912236213684
2860,10m_v_component_of_wind,denormalized,MSE,0.6909735798835754
2860,2m_temperature,denormalized,MSE,15.073856353759766
2860,mean_sea_level_pressure,denormalized,MSE,1182822.375
2861,10m_u_component_of_wind,denormalized,MSE,0.5965135097503662
2861,10m_v_component_of_wind,denormalized,MSE,0.7104313969612122
2861,2m_temperature,denormalized,MSE,29.735389709472656
2861,mean_sea_level_pressure,denormalized,MSE,1384491.75
2862,10m_u_component_of_wind,denormalized,MSE,0.7033865451812744
2862,10m_v_component_of_wind,denormalized,MSE,0.9862306714057922
2862,2m_temperature,denormalized,MSE,30.57025909423828
2862,mean_sea_level_pressure,denormalized,MSE,1532827.125
2863,10m_u_component_of_wind,denormalized,MSE,0.5675485134124756
2863,10m_v_component_of_wind,denormalized,MSE,1.059531807899475
2863,2m_temperature,denormalized,MSE,16.31963348388672
2863,mean_sea_level_pressure,denormalized,MSE,1773300.5
2864,10m_u_component_of_wind,denormalized,MSE,0.6446934938430786
2864,10m_v_component_of_wind,denormalized,MSE,0.9101343750953674
2864,2m_temperature,denormalized,MSE,25.180057525634766
2864,mean_sea_level_pressure,denormalized,MSE,1642900.0
2865,10m_u_component_of_wind,denormalized,MSE,0.9494453072547913
2865,10m_v_component_of_wind,denormalized,MSE,1.098870038986206
2865,2m_temperature,denormalized,MSE,42.56398010253906
2865,mean_sea_level_pressure,denormalized,MSE,1845466.5
2866,10m_u_component_of_wind,denormalized,MSE,0.8152551054954529
2866,10m_v_component_of_wind,denormalized,MSE,1.3283698558807373
2866,2m_temperature,denormalized,MSE,47.37782287597656
2866,mean_sea_level_pressure,denormalized,MSE,1940761.25
2867,10m_u_component_of_wind,denormalized,MSE,0.5866673588752747
2867,10m_v_component_of_wind,denormalized,MSE,1.2379231452941895
2867,2m_temperature,denormalized,MSE,28.395971298217773
2867,mean_sea_level_pressure,denormalized,MSE,1771988.5
2868,10m_u_component_of_wind,denormalized,MSE,0.5047495365142822
2868,10m_v_component_of_wind,denormalized,MSE,1.054187297821045
2868,2m_temperature,denormalized,MSE,14.371622085571289
2868,mean_sea_level_pressure,denormalized,MSE,1149721.5
2869,10m_u_component_of_wind,denormalized,MSE,0.5257290601730347
2869,10m_v_component_of_wind,denormalized,MSE,0.9115180969238281
2869,2m_temperature,denormalized,MSE,30.819828033447266
2869,mean_sea_level_pressure,denormalized,MSE,1260366.5
2870,10m_u_component_of_wind,denormalized,MSE,0.44703638553619385
2870,10m_v_component_of_wind,denormalized,MSE,0.7854511737823486
2870,2m_temperature,denormalized,MSE,8.523256301879883
2870,mean_sea_level_pressure,denormalized,MSE,809220.125
2871,10m_u_component_of_wind,denormalized,MSE,0.41893911361694336
2871,10m_v_component_of_wind,denormalized,MSE,0.6593501567840576
2871,2m_temperature,denormalized,MSE,8.780852317810059
2871,mean_sea_level_pressure,denormalized,MSE,438549.75
2872,10m_u_component_of_wind,denormalized,MSE,0.451862096786499
2872,10m_v_component_of_wind,denormalized,MSE,0.8000936508178711
2872,2m_temperature,denormalized,MSE,31.72265625
2872,mean_sea_level_pressure,denormalized,MSE,408166.09375
2873,10m_u_component_of_wind,denormalized,MSE,0.5164085626602173
2873,10m_v_component_of_wind,denormalized,MSE,0.8635797500610352
2873,2m_temperature,denormalized,MSE,31.716211318969727
2873,mean_sea_level_pressure,denormalized,MSE,207964.375
2874,10m_u_component_of_wind,denormalized,MSE,0.3987920582294464
2874,10m_v_component_of_wind,denormalized,MSE,0.5196823477745056
2874,2m_temperature,denormalized,MSE,6.523143768310547
2874,mean_sea_level_pressure,denormalized,MSE,107582.9765625
2875,10m_u_component_of_wind,denormalized,MSE,0.4901180863380432
2875,10m_v_component_of_wind,denormalized,MSE,0.5901612639427185
2875,2m_temperature,denormalized,MSE,5.073081016540527
2875,mean_sea_level_pressure,denormalized,MSE,37633.7109375
2876,10m_u_component_of_wind,denormalized,MSE,0.49106740951538086
2876,10m_v_component_of_wind,denormalized,MSE,0.7302837371826172
2876,2m_temperature,denormalized,MSE,7.523006439208984
2876,mean_sea_level_pressure,denormalized,MSE,21355.552734375
2877,10m_u_component_of_wind,denormalized,MSE,0.586668074131012
2877,10m_v_component_of_wind,denormalized,MSE,0.729926347732544
2877,2m_temperature,denormalized,MSE,11.806320190429688
2877,mean_sea_level_pressure,denormalized,MSE,37908.828125
2878,10m_u_component_of_wind,denormalized,MSE,0.42915478348731995
2878,10m_v_component_of_wind,denormalized,MSE,0.5860751271247864
2878,2m_temperature,denormalized,MSE,5.321063041687012
2878,mean_sea_level_pressure,denormalized,MSE,19079.20703125
2879,10m_u_component_of_wind,denormalized,MSE,0.5261185169219971
2879,10m_v_component_of_wind,denormalized,MSE,0.6083683371543884
2879,2m_temperature,denormalized,MSE,3.9950506687164307
2879,mean_sea_level_pressure,denormalized,MSE,125528.2578125
2880,10m_u_component_of_wind,denormalized,MSE,0.4578028917312622
2880,10m_v_component_of_wind,denormalized,MSE,0.6342259049415588
2880,2m_temperature,denormalized,MSE,4.340945243835449
2880,mean_sea_level_pressure,denormalized,MSE,14692.126953125
2881,10m_u_component_of_wind,denormalized,MSE,0.470537930727005
2881,10m_v_component_of_wind,denormalized,MSE,0.5868115425109863
2881,2m_temperature,denormalized,MSE,8.83964729309082
2881,mean_sea_level_pressure,denormalized,MSE,16931.919921875
