sample,channel,normalized,mse_loss,psd_loss
51,2m_temperature,denormalized,65.18367004394531,1.7008533477783203
51,mean_sea_level_pressure,denormalized,163517.9375,1.6613255739212036
52,10m_u_component_of_wind,denormalized,1.817230463027954,1.5985291004180908
52,10m_v_component_of_wind,denormalized,1.9079192876815796,1.6399837732315063
52,2m_temperature,denormalized,110.51982879638672,1.5620085000991821
52,mean_sea_level_pressure,denormalized,44533.21875,1.5722508430480957
53,10m_u_component_of_wind,denormalized,3.3239777088165283,1.6494839191436768
53,10m_v_component_of_wind,denormalized,3.769775867462158,1.681199550628662
53,2m_temperature,denormalized,35.706825256347656,1.6963140964508057
53,mean_sea_level_pressure,denormalized,284625.625,1.6850084066390991
54,10m_u_component_of_wind,denormalized,2.6765506267547607,1.7287123203277588
54,10m_v_component_of_wind,denormalized,4.556900978088379,1.7679622173309326
54,2m_temperature,denormalized,73.385009765625,1.7463674545288086
54,mean_sea_level_pressure,denormalized,851069.5625,1.7001063823699951
55,10m_u_component_of_wind,denormalized,2.097660541534424,1.7140930891036987
55,10m_v_component_of_wind,denormalized,3.689805030822754,1.7766793966293335
55,2m_temperature,denormalized,80.57807922363281,1.685173511505127
55,mean_sea_level_pressure,denormalized,310143.0,1.6926612854003906
56,10m_u_component_of_wind,denormalized,2.824396848678589,1.7336755990982056
56,10m_v_component_of_wind,denormalized,4.664194583892822,1.7268507480621338
56,2m_temperature,denormalized,87.53047180175781,1.7388697862625122
56,mean_sea_level_pressure,denormalized,130396.078125,1.7519866228103638
57,10m_u_component_of_wind,denormalized,3.199382781982422,1.684110164642334
57,10m_v_component_of_wind,denormalized,3.9474990367889404,1.6966756582260132
57,2m_temperature,denormalized,59.75459289550781,1.72205650806427
57,mean_sea_level_pressure,denormalized,264981.6875,1.7357937097549438
58,10m_u_component_of_wind,denormalized,6.005035400390625,1.750295639038086
58,10m_v_component_of_wind,denormalized,6.148836612701416,1.8187263011932373
58,2m_temperature,denormalized,606.45654296875,1.747712254524231
58,mean_sea_level_pressure,denormalized,832612.75,1.8110854625701904
59,10m_u_component_of_wind,denormalized,6.468001365661621,1.739616870880127
59,10m_v_component_of_wind,denormalized,6.755398273468018,1.8154674768447876
59,2m_temperature,denormalized,613.8341064453125,1.7469160556793213
59,mean_sea_level_pressure,denormalized,477171.5,1.7581714391708374
60,10m_u_component_of_wind,denormalized,2.3009212017059326,1.6359286308288574
60,10m_v_component_of_wind,denormalized,3.0383553504943848,1.7019567489624023
60,2m_temperature,denormalized,27.11526870727539,1.6237821578979492
60,mean_sea_level_pressure,denormalized,674254.4375,1.6678187847137451
61,10m_u_component_of_wind,denormalized,1.855888843536377,1.6460788249969482
61,10m_v_component_of_wind,denormalized,2.861957311630249,1.7456218004226685
61,2m_temperature,denormalized,21.874284744262695,1.6341593265533447
61,mean_sea_level_pressure,denormalized,827308.0,1.6854561567306519
62,10m_u_component_of_wind,denormalized,4.354736328125,1.7249624729156494
62,10m_v_component_of_wind,denormalized,5.717137336730957,1.771429419517517
62,2m_temperature,denormalized,43.057525634765625,1.7354648113250732
62,mean_sea_level_pressure,denormalized,178609.1875,1.7572978734970093
63,10m_u_component_of_wind,denormalized,4.855908393859863,1.7739251852035522
63,10m_v_component_of_wind,denormalized,7.8227081298828125,1.8481875658035278
63,2m_temperature,denormalized,212.36203002929688,1.7434277534484863
63,mean_sea_level_pressure,denormalized,556151.25,1.8611446619033813
64,10m_u_component_of_wind,denormalized,1.648209810256958,1.632832407951355
64,10m_v_component_of_wind,denormalized,2.511955499649048,1.7194581031799316
64,2m_temperature,denormalized,21.726642608642578,1.6349196434020996
64,mean_sea_level_pressure,denormalized,37271.2734375,1.679413914680481
65,10m_u_component_of_wind,denormalized,2.950620651245117,1.712612271308899
65,10m_v_component_of_wind,denormalized,3.9892373085021973,1.7442572116851807
65,2m_temperature,denormalized,47.283164978027344,1.708553671836853
65,mean_sea_level_pressure,denormalized,248181.71875,1.703386902809143
66,10m_u_component_of_wind,denormalized,5.188908576965332,1.7775391340255737
66,10m_v_component_of_wind,denormalized,5.88747501373291,1.9335113763809204
66,2m_temperature,denormalized,813.134521484375,1.8091448545455933
66,mean_sea_level_pressure,denormalized,635036.875,1.7593891620635986
67,10m_u_component_of_wind,denormalized,2.0895895957946777,1.680111289024353
67,10m_v_component_of_wind,denormalized,1.9383589029312134,1.7395926713943481
67,2m_temperature,denormalized,43.50274658203125,1.6905856132507324
67,mean_sea_level_pressure,denormalized,74886.703125,1.7006709575653076
68,10m_u_component_of_wind,denormalized,6.10442590713501,1.7415279150009155
68,10m_v_component_of_wind,denormalized,7.083559036254883,1.7610135078430176
68,2m_temperature,denormalized,235.3600616455078,1.7387994527816772
68,mean_sea_level_pressure,denormalized,803914.25,1.7866346836090088
69,10m_u_component_of_wind,denormalized,1.0629897117614746,1.5869418382644653
69,10m_v_component_of_wind,denormalized,0.9980384111404419,1.6731711626052856
69,2m_temperature,denormalized,13.704055786132812,1.6597980260849
69,mean_sea_level_pressure,denormalized,66984.7578125,1.542528748512268
70,10m_u_component_of_wind,denormalized,1.7094993591308594,1.6661700010299683
70,10m_v_component_of_wind,denormalized,1.7287629842758179,1.667561650276184
70,2m_temperature,denormalized,13.178789138793945,1.701454997062683
70,mean_sea_level_pressure,denormalized,69447.96875,1.6444940567016602
71,10m_u_component_of_wind,denormalized,5.7448344230651855,1.7435232400894165
71,10m_v_component_of_wind,denormalized,7.6394944190979,1.7736748456954956
71,2m_temperature,denormalized,276.60455322265625,1.7580167055130005
71,mean_sea_level_pressure,denormalized,456747.09375,1.7415872812271118
72,10m_u_component_of_wind,denormalized,4.227405548095703,1.6970936059951782
72,10m_v_component_of_wind,denormalized,5.794943809509277,1.7215170860290527
72,2m_temperature,denormalized,72.60043334960938,1.6535605192184448
72,mean_sea_level_pressure,denormalized,695647.3125,1.7277387380599976
73,10m_u_component_of_wind,denormalized,5.537381649017334,1.7170662879943848
73,10m_v_component_of_wind,denormalized,9.410611152648926,1.7144908905029297
73,2m_temperature,denormalized,255.4193115234375,1.7563530206680298
73,mean_sea_level_pressure,denormalized,518653.71875,1.7492914199829102
74,10m_u_component_of_wind,denormalized,2.4411816596984863,1.716476559638977
74,10m_v_component_of_wind,denormalized,4.410177230834961,1.721734881401062
74,2m_temperature,denormalized,27.930803298950195,1.7317287921905518
74,mean_sea_level_pressure,denormalized,111696.203125,1.6836344003677368
75,10m_u_component_of_wind,denormalized,0.6818184852600098,1.653847575187683
75,10m_v_component_of_wind,denormalized,0.9902810454368591,1.6505714654922485
75,2m_temperature,denormalized,9.096830368041992,1.6761428117752075
75,mean_sea_level_pressure,denormalized,115857.28125,1.6219828128814697
76,10m_u_component_of_wind,denormalized,4.878748893737793,1.720270037651062
76,10m_v_component_of_wind,denormalized,5.099446773529053,1.7131015062332153
76,2m_temperature,denormalized,87.33497619628906,1.6596596240997314
76,mean_sea_level_pressure,denormalized,408419.65625,1.6850882768630981
77,10m_u_component_of_wind,denormalized,2.9480252265930176,1.698003888130188
77,10m_v_component_of_wind,denormalized,4.486606597900391,1.6955698728561401
77,2m_temperature,denormalized,27.47381591796875,1.7016621828079224
77,mean_sea_level_pressure,denormalized,246157.875,1.7578486204147339
78,10m_u_component_of_wind,denormalized,3.123981475830078,1.7494157552719116
78,10m_v_component_of_wind,denormalized,5.337823867797852,1.8071221113204956
78,2m_temperature,denormalized,116.95738220214844,1.7041653394699097
78,mean_sea_level_pressure,denormalized,154985.953125,1.8612197637557983
79,10m_u_component_of_wind,denormalized,1.8382270336151123,1.6304069757461548
79,10m_v_component_of_wind,denormalized,3.6551356315612793,1.655925989151001
