sample,channel,normalized,mse_loss,psd_loss
2258,2m_temperature,denormalized,48.853431701660156,2.4134466648101807
2258,mean_sea_level_pressure,denormalized,161329.078125,2.2957355976104736
2259,10m_u_component_of_wind,denormalized,2.6680831909179688,1.984597086906433
2259,10m_v_component_of_wind,denormalized,3.481783390045166,2.195082902908325
2259,2m_temperature,denormalized,17.77926254272461,2.5100107192993164
2259,mean_sea_level_pressure,denormalized,31822.0703125,2.141911506652832
2260,10m_u_component_of_wind,denormalized,7.581728935241699,1.9008675813674927
2260,10m_v_component_of_wind,denormalized,9.255040168762207,2.0139901638031006
2260,2m_temperature,denormalized,66.0386734008789,2.2298524379730225
2260,mean_sea_level_pressure,denormalized,81732.53125,2.168260097503662
2261,10m_u_component_of_wind,denormalized,10.898908615112305,2.0198469161987305
2261,10m_v_component_of_wind,denormalized,10.789030075073242,2.181739330291748
2261,2m_temperature,denormalized,90.23643493652344,2.4439852237701416
2261,mean_sea_level_pressure,denormalized,278806.75,2.3411154747009277
2262,10m_u_component_of_wind,denormalized,1.8445014953613281,1.9798389673233032
2262,10m_v_component_of_wind,denormalized,2.4023666381835938,2.1875693798065186
2262,2m_temperature,denormalized,18.23287582397461,2.471524477005005
2262,mean_sea_level_pressure,denormalized,152053.765625,2.1614291667938232
2263,10m_u_component_of_wind,denormalized,7.93046760559082,1.9912132024765015
2263,10m_v_component_of_wind,denormalized,11.777759552001953,2.1345055103302
2263,2m_temperature,denormalized,40.023746490478516,2.326824188232422
2263,mean_sea_level_pressure,denormalized,121233.703125,2.197300672531128
2264,10m_u_component_of_wind,denormalized,13.652814865112305,1.9917176961898804
2264,10m_v_component_of_wind,denormalized,12.850793838500977,2.1790406703948975
2264,2m_temperature,denormalized,102.10596466064453,2.3713538646698
2264,mean_sea_level_pressure,denormalized,169033.75,2.319354295730591
2265,10m_u_component_of_wind,denormalized,9.101737976074219,1.9683914184570312
2265,10m_v_component_of_wind,denormalized,8.60025405883789,2.144052028656006
2265,2m_temperature,denormalized,40.894500732421875,2.361192464828491
2265,mean_sea_level_pressure,denormalized,102205.8515625,2.2766382694244385
2266,10m_u_component_of_wind,denormalized,2.8879168033599854,1.9335498809814453
2266,10m_v_component_of_wind,denormalized,3.0524067878723145,2.1682329177856445
2266,2m_temperature,denormalized,38.84636688232422,2.3543262481689453
2266,mean_sea_level_pressure,denormalized,48298.9140625,2.1752140522003174
2267,10m_u_component_of_wind,denormalized,10.263185501098633,1.8581310510635376
2267,10m_v_component_of_wind,denormalized,11.231674194335938,1.9683650732040405
2267,2m_temperature,denormalized,129.11715698242188,2.1550397872924805
2267,mean_sea_level_pressure,denormalized,149284.25,2.084028959274292
2268,10m_u_component_of_wind,denormalized,12.021261215209961,1.9585626125335693
2268,10m_v_component_of_wind,denormalized,11.381948471069336,2.1301238536834717
2268,2m_temperature,denormalized,69.46993255615234,2.283416748046875
2268,mean_sea_level_pressure,denormalized,236639.3125,2.3245723247528076
2269,10m_u_component_of_wind,denormalized,5.867531776428223,1.987841010093689
2269,10m_v_component_of_wind,denormalized,5.32617712020874,2.1348843574523926
2269,2m_temperature,denormalized,27.07103729248047,2.373169422149658
2269,mean_sea_level_pressure,denormalized,55512.64453125,2.256004810333252
2270,10m_u_component_of_wind,denormalized,10.368253707885742,1.9417599439620972
2270,10m_v_component_of_wind,denormalized,6.7421159744262695,2.064070224761963
2270,2m_temperature,denormalized,74.45034790039062,2.2535252571105957
2270,mean_sea_level_pressure,denormalized,94829.625,2.16080379486084
2271,10m_u_component_of_wind,denormalized,7.053218841552734,1.9316238164901733
2271,10m_v_component_of_wind,denormalized,11.019283294677734,2.1066601276397705
2271,2m_temperature,denormalized,33.060699462890625,2.2398061752319336
2271,mean_sea_level_pressure,denormalized,169291.1875,2.1068005561828613
2272,10m_u_component_of_wind,denormalized,11.093101501464844,1.9396705627441406
2272,10m_v_component_of_wind,denormalized,11.33055591583252,2.0799293518066406
2272,2m_temperature,denormalized,67.7550048828125,2.2876954078674316
2272,mean_sea_level_pressure,denormalized,164572.015625,2.267922878265381
2273,10m_u_component_of_wind,denormalized,4.729930877685547,1.98003351688385
2273,10m_v_component_of_wind,denormalized,8.121347427368164,2.216373920440674
2273,2m_temperature,denormalized,37.956233978271484,2.423830509185791
2273,mean_sea_level_pressure,denormalized,62388.31640625,2.2789974212646484
2274,10m_u_component_of_wind,denormalized,3.279538154602051,1.8984901905059814
2274,10m_v_component_of_wind,denormalized,3.6462860107421875,2.132136583328247
2274,2m_temperature,denormalized,15.70269775390625,2.3098642826080322
2274,mean_sea_level_pressure,denormalized,40060.5,2.064899444580078
2275,10m_u_component_of_wind,denormalized,3.605699300765991,1.9261360168457031
2275,10m_v_component_of_wind,denormalized,6.635125637054443,2.0721585750579834
2275,2m_temperature,denormalized,31.8457088470459,2.2722725868225098
2275,mean_sea_level_pressure,denormalized,94699.640625,2.1430845260620117
2276,10m_u_component_of_wind,denormalized,7.90342378616333,2.0581393241882324
2276,10m_v_component_of_wind,denormalized,10.151948928833008,2.210901975631714
2276,2m_temperature,denormalized,37.988548278808594,2.3783020973205566
2276,mean_sea_level_pressure,denormalized,161763.546875,2.3497893810272217
2277,10m_u_component_of_wind,denormalized,4.671264171600342,2.044883966445923
2277,10m_v_component_of_wind,denormalized,6.025279998779297,2.212110996246338
2277,2m_temperature,denormalized,32.771507263183594,2.4993953704833984
2277,mean_sea_level_pressure,denormalized,68948.9296875,2.302685022354126
2278,10m_u_component_of_wind,denormalized,6.04923677444458,1.9511663913726807
2278,10m_v_component_of_wind,denormalized,5.1657233238220215,2.1406912803649902
2278,2m_temperature,denormalized,19.722610473632812,2.383582353591919
2278,mean_sea_level_pressure,denormalized,121564.0625,2.145357131958008
2279,10m_u_component_of_wind,denormalized,7.288215637207031,1.8857885599136353
2279,10m_v_component_of_wind,denormalized,7.6570329666137695,2.0234782695770264
2279,2m_temperature,denormalized,59.62509536743164,2.2195217609405518
2279,mean_sea_level_pressure,denormalized,102680.875,2.1224935054779053
2280,10m_u_component_of_wind,denormalized,2.454428195953369,1.973494291305542
2280,10m_v_component_of_wind,denormalized,2.520407199859619,2.200345993041992
2280,2m_temperature,denormalized,19.768768310546875,2.636040687561035
2280,mean_sea_level_pressure,denormalized,44635.5234375,2.3214640617370605
2281,10m_u_component_of_wind,denormalized,3.2499477863311768,2.0049071311950684
2281,10m_v_component_of_wind,denormalized,3.9985995292663574,2.2286877632141113
2281,2m_temperature,denormalized,22.95838165283203,2.440696954727173
2281,mean_sea_level_pressure,denormalized,34998.6875,2.165276050567627
2282,10m_u_component_of_wind,denormalized,4.758798599243164,1.9651341438293457
2282,10m_v_component_of_wind,denormalized,6.5063323974609375,2.0830416679382324
2282,2m_temperature,denormalized,35.21631622314453,2.2703769207000732
2282,mean_sea_level_pressure,denormalized,110765.0,2.1296000480651855
2283,10m_u_component_of_wind,denormalized,8.606072425842285,2.0333285331726074
2283,10m_v_component_of_wind,denormalized,6.9721150398254395,2.181913375854492
2283,2m_temperature,denormalized,85.69876861572266,2.366992473602295
2283,mean_sea_level_pressure,denormalized,109565.21875,2.3636434078216553
2284,10m_u_component_of_wind,denormalized,5.26370906829834,1.9575847387313843
2284,10m_v_component_of_wind,denormalized,5.893162727355957,2.1486730575561523
2284,2m_temperature,denormalized,28.142335891723633,2.4509618282318115
2284,mean_sea_level_pressure,denormalized,80446.84375,2.2798941135406494
2285,10m_u_component_of_wind,denormalized,3.488551139831543,1.9732075929641724
2285,10m_v_component_of_wind,denormalized,5.262394905090332,2.1744558811187744
2285,2m_temperature,denormalized,70.4341812133789,2.360133409500122
2285,mean_sea_level_pressure,denormalized,89592.8125,2.1948416233062744
2286,10m_u_component_of_wind,denormalized,7.9333086013793945,1.8904777765274048
2286,10m_v_component_of_wind,denormalized,9.406500816345215,2.0252716541290283
2286,2m_temperature,denormalized,65.65885925292969,2.2169690132141113
2286,mean_sea_level_pressure,denormalized,144934.765625,2.102191209793091
2287,10m_u_component_of_wind,denormalized,10.673633575439453,2.0414183139801025
2287,10m_v_component_of_wind,denormalized,9.299261093139648,2.221024751663208
2287,2m_temperature,denormalized,67.31271362304688,2.4492359161376953
2287,mean_sea_level_pressure,denormalized,222757.15625,2.3280856609344482
2288,10m_u_component_of_wind,denormalized,6.259164810180664,1.9163581132888794
2288,10m_v_component_of_wind,denormalized,8.612963676452637,2.129748582839966
2288,2m_temperature,denormalized,37.7649040222168,2.4162440299987793
2288,mean_sea_level_pressure,denormalized,63519.5234375,2.275733709335327
2289,10m_u_component_of_wind,denormalized,2.665001392364502,2.006334066390991
2289,10m_v_component_of_wind,denormalized,4.245514869689941,2.2228200435638428
2289,2m_temperature,denormalized,24.81871795654297,2.4818155765533447
2289,mean_sea_level_pressure,denormalized,51820.86328125,2.199460029602051
2290,10m_u_component_of_wind,denormalized,10.217735290527344,1.9352047443389893
2290,10m_v_component_of_wind,denormalized,7.644720554351807,2.0217885971069336
2290,2m_temperature,denormalized,59.55193328857422,2.2913596630096436
2290,mean_sea_level_pressure,denormalized,64921.1171875,2.1466972827911377
2291,10m_u_component_of_wind,denormalized,11.36372184753418,2.005831003189087
2291,10m_v_component_of_wind,denormalized,7.912960529327393,2.1763579845428467
2291,2m_temperature,denormalized,56.121971130371094,2.3210806846618652
2291,mean_sea_level_pressure,denormalized,78454.40625,2.3790998458862305
2292,10m_u_component_of_wind,denormalized,3.941988945007324,2.0187034606933594
2292,10m_v_component_of_wind,denormalized,5.423789024353027,2.2176260948181152
2292,2m_temperature,denormalized,30.99274444580078,2.537247657775879
2292,mean_sea_level_pressure,denormalized,66615.65625,2.2848358154296875
2293,10m_u_component_of_wind,denormalized,2.3388025760650635,2.033789873123169
2293,10m_v_component_of_wind,denormalized,2.94303560256958,2.2434744834899902
2293,2m_temperature,denormalized,41.67396545410156,2.5158417224884033
2293,mean_sea_level_pressure,denormalized,89018.484375,2.192833185195923
2294,10m_u_component_of_wind,denormalized,5.455285549163818,1.934034824371338
2294,10m_v_component_of_wind,denormalized,8.909215927124023,2.0899782180786133
2294,2m_temperature,denormalized,36.33845520019531,2.2789244651794434
2294,mean_sea_level_pressure,denormalized,56674.02734375,2.1257340908050537
2295,10m_u_component_of_wind,denormalized,7.452807426452637,2.063610792160034
2295,10m_v_component_of_wind,denormalized,7.40941047668457,2.195218801498413
2295,2m_temperature,denormalized,45.942657470703125,2.3812296390533447
2295,mean_sea_level_pressure,denormalized,94887.40625,2.3388149738311768
2296,10m_u_component_of_wind,denormalized,3.6185500621795654,1.9737048149108887
2296,10m_v_component_of_wind,denormalized,4.715781211853027,2.126293182373047
2296,2m_temperature,denormalized,32.266685485839844,2.530240058898926
2296,mean_sea_level_pressure,denormalized,106002.65625,2.2510664463043213
2297,10m_u_component_of_wind,denormalized,2.8849692344665527,1.9708335399627686
2297,10m_v_component_of_wind,denormalized,3.8088438510894775,2.1975951194763184
2297,2m_temperature,denormalized,27.506298065185547,2.4821367263793945
2297,mean_sea_level_pressure,denormalized,46435.08203125,2.091372489929199
2298,10m_u_component_of_wind,denormalized,4.66426944732666,1.9058784246444702
2298,10m_v_component_of_wind,denormalized,6.6760358810424805,2.059736728668213
2298,2m_temperature,denormalized,39.9154052734375,2.280952215194702
2298,mean_sea_level_pressure,denormalized,41065.27734375,2.129456043243408
2299,10m_u_component_of_wind,denormalized,5.933178424835205,2.05940842628479
2299,10m_v_component_of_wind,denormalized,7.350718975067139,2.175363540649414
2299,2m_temperature,denormalized,48.565547943115234,2.3508718013763428
2299,mean_sea_level_pressure,denormalized,54194.453125,2.3353431224823
2300,10m_u_component_of_wind,denormalized,5.908729076385498,1.9836416244506836
2300,10m_v_component_of_wind,denormalized,5.955817222595215,2.1531198024749756
2300,2m_temperature,denormalized,24.815937042236328,2.4783236980438232
2300,mean_sea_level_pressure,denormalized,85819.328125,2.27702260017395
2301,10m_u_component_of_wind,denormalized,2.5176029205322266,2.041539430618286
2301,10m_v_component_of_wind,denormalized,3.1467580795288086,2.2393972873687744
2301,2m_temperature,denormalized,21.349742889404297,2.580371618270874
2301,mean_sea_level_pressure,denormalized,51812.7421875,2.1239302158355713
2302,10m_u_component_of_wind,denormalized,3.8702239990234375,1.9451645612716675
2302,10m_v_component_of_wind,denormalized,4.341761589050293,2.0209031105041504
2302,2m_temperature,denormalized,37.249488830566406,2.309955596923828
2302,mean_sea_level_pressure,denormalized,67137.296875,2.221984624862671
2303,10m_u_component_of_wind,denormalized,12.577973365783691,2.0514888763427734
2303,10m_v_component_of_wind,denormalized,7.480033874511719,2.1750051975250244
2303,2m_temperature,denormalized,50.93292999267578,2.4393222332000732
2303,mean_sea_level_pressure,denormalized,151250.15625,2.3902828693389893
2304,10m_u_component_of_wind,denormalized,5.096488952636719,1.9476256370544434
2304,10m_v_component_of_wind,denormalized,4.7082438468933105,2.177957057952881
2304,2m_temperature,denormalized,19.87891387939453,2.389509439468384
2304,mean_sea_level_pressure,denormalized,80941.03125,2.1249234676361084
2305,10m_u_component_of_wind,denormalized,14.670156478881836,1.92764151096344
2305,10m_v_component_of_wind,denormalized,13.38446044921875,2.049027919769287
2305,2m_temperature,denormalized,51.339508056640625,2.18293833732605
2305,mean_sea_level_pressure,denormalized,168159.53125,2.154587984085083
2306,10m_u_component_of_wind,denormalized,17.121116638183594,2.0574522018432617
2306,10m_v_component_of_wind,denormalized,14.830999374389648,2.2060227394104004
2306,2m_temperature,denormalized,48.10289001464844,2.3557968139648438
2306,mean_sea_level_pressure,denormalized,339459.90625,2.336806535720825
2307,10m_u_component_of_wind,denormalized,14.919503211975098,1.9488630294799805
2307,10m_v_component_of_wind,denormalized,12.996114730834961,2.1467537879943848
2307,2m_temperature,denormalized,34.1861686706543,2.422395944595337
2307,mean_sea_level_pressure,denormalized,213892.546875,2.236516237258911
2308,10m_u_component_of_wind,denormalized,7.228099822998047,2.0029304027557373
2308,10m_v_component_of_wind,denormalized,8.270648002624512,2.166273355484009
2308,2m_temperature,denormalized,35.10504150390625,2.3445322513580322
2308,mean_sea_level_pressure,denormalized,132370.90625,2.1183831691741943
2309,10m_u_component_of_wind,denormalized,12.282094955444336,1.9006056785583496
2309,10m_v_component_of_wind,denormalized,18.400306701660156,2.0611701011657715
2309,2m_temperature,denormalized,47.378780364990234,2.1952078342437744
2309,mean_sea_level_pressure,denormalized,145399.71875,2.1280343532562256
2310,10m_u_component_of_wind,denormalized,9.327326774597168,2.000885009765625
2310,10m_v_component_of_wind,denormalized,11.317939758300781,2.1595380306243896
2310,2m_temperature,denormalized,38.42549133300781,2.322528123855591
2310,mean_sea_level_pressure,denormalized,152400.5,2.2449519634246826
2311,10m_u_component_of_wind,denormalized,2.5504355430603027,2.018925428390503
2311,10m_v_component_of_wind,denormalized,5.093003749847412,2.20784068107605
2311,2m_temperature,denormalized,20.929466247558594,2.4846010208129883
2311,mean_sea_level_pressure,denormalized,48585.125,2.0457968711853027
2312,10m_u_component_of_wind,denormalized,6.149389743804932,1.972825527191162
2312,10m_v_component_of_wind,denormalized,8.935677528381348,2.1037070751190186
2312,2m_temperature,denormalized,44.79639434814453,2.3601913452148438
2312,mean_sea_level_pressure,denormalized,118392.3203125,2.1793742179870605
2313,10m_u_component_of_wind,denormalized,9.632553100585938,1.938901662826538
2313,10m_v_component_of_wind,denormalized,10.224072456359863,2.1370644569396973
2313,2m_temperature,denormalized,124.14334869384766,2.3554439544677734
2313,mean_sea_level_pressure,denormalized,126256.921875,2.2317543029785156
2314,10m_u_component_of_wind,denormalized,4.677570343017578,2.0095114707946777
2314,10m_v_component_of_wind,denormalized,5.781228065490723,2.1638553142547607
2314,2m_temperature,denormalized,22.496301651000977,2.591163396835327
2314,mean_sea_level_pressure,denormalized,49336.0625,2.2342910766601562
2315,10m_u_component_of_wind,denormalized,2.497101306915283,2.093602418899536
2315,10m_v_component_of_wind,denormalized,4.109750747680664,2.2472753524780273
2315,2m_temperature,denormalized,15.306018829345703,2.597043991088867
2315,mean_sea_level_pressure,denormalized,112293.359375,2.100999355316162
2316,10m_u_component_of_wind,denormalized,5.80911111831665,1.9352413415908813
2316,10m_v_component_of_wind,denormalized,8.472766876220703,2.076458215713501
2316,2m_temperature,denormalized,31.65494728088379,2.295070171356201
2316,mean_sea_level_pressure,denormalized,118584.9765625,2.149752140045166
2317,10m_u_component_of_wind,denormalized,11.601202011108398,1.9805182218551636
2317,10m_v_component_of_wind,denormalized,9.354927062988281,2.1069676876068115
2317,2m_temperature,denormalized,88.84982299804688,2.2811405658721924
2317,mean_sea_level_pressure,denormalized,218117.28125,2.2584807872772217
2318,10m_u_component_of_wind,denormalized,6.61046028137207,1.9872280359268188
2318,10m_v_component_of_wind,denormalized,7.636700630187988,2.143000364303589
2318,2m_temperature,denormalized,25.010908126831055,2.5298173427581787
2318,mean_sea_level_pressure,denormalized,107909.203125,2.22267746925354
2319,10m_u_component_of_wind,denormalized,4.520821571350098,2.0481507778167725
2319,10m_v_component_of_wind,denormalized,5.035572052001953,2.177699089050293
2319,2m_temperature,denormalized,26.928359985351562,2.4862561225891113
2319,mean_sea_level_pressure,denormalized,116320.2890625,2.0689918994903564
2320,10m_u_component_of_wind,denormalized,9.215365409851074,1.8837368488311768
2320,10m_v_component_of_wind,denormalized,13.925007820129395,2.0703790187835693
2320,2m_temperature,denormalized,57.43914794921875,2.221151828765869
2320,mean_sea_level_pressure,denormalized,182184.78125,2.0961616039276123
2321,10m_u_component_of_wind,denormalized,12.238344192504883,2.035865545272827
2321,10m_v_component_of_wind,denormalized,12.430818557739258,2.1885926723480225
2321,2m_temperature,denormalized,61.23053741455078,2.390204906463623
2321,mean_sea_level_pressure,denormalized,200862.9375,2.2604119777679443
2322,10m_u_component_of_wind,denormalized,5.925418376922607,2.00423002243042
2322,10m_v_component_of_wind,denormalized,8.746413230895996,2.217725992202759
2322,2m_temperature,denormalized,24.657386779785156,2.574599266052246
2322,mean_sea_level_pressure,denormalized,153862.1875,2.2684884071350098
2323,10m_u_component_of_wind,denormalized,4.763934135437012,2.069138526916504
2323,10m_v_component_of_wind,denormalized,6.711645126342773,2.249140977859497
2323,2m_temperature,denormalized,56.66267395019531,2.557934045791626
2323,mean_sea_level_pressure,denormalized,126897.421875,2.13266921043396
2324,10m_u_component_of_wind,denormalized,12.269699096679688,1.926810383796692
2324,10m_v_component_of_wind,denormalized,14.853596687316895,2.053622245788574
2324,2m_temperature,denormalized,94.16983032226562,2.199371337890625
2324,mean_sea_level_pressure,denormalized,150479.96875,2.1556482315063477
2325,10m_u_component_of_wind,denormalized,15.129619598388672,2.036053419113159
2325,10m_v_component_of_wind,denormalized,15.251565933227539,2.1510560512542725
2325,2m_temperature,denormalized,82.08200073242188,2.334745168685913
2325,mean_sea_level_pressure,denormalized,204390.890625,2.302595853805542
2326,10m_u_component_of_wind,denormalized,10.033317565917969,1.9134160280227661
2326,10m_v_component_of_wind,denormalized,10.703065872192383,2.084365129470825
2326,2m_temperature,denormalized,42.921165466308594,2.379237174987793
2326,mean_sea_level_pressure,denormalized,134547.1875,2.1774585247039795
2327,10m_u_component_of_wind,denormalized,7.2574567794799805,2.020907402038574
2327,10m_v_component_of_wind,denormalized,8.640340805053711,2.148531913757324
2327,2m_temperature,denormalized,26.306453704833984,2.3669192790985107
2327,mean_sea_level_pressure,denormalized,156810.96875,2.1269359588623047
2328,10m_u_component_of_wind,denormalized,12.920951843261719,1.9620671272277832
2328,10m_v_component_of_wind,denormalized,12.591093063354492,2.050471067428589
2328,2m_temperature,denormalized,66.6189956665039,2.2360312938690186
2328,mean_sea_level_pressure,denormalized,279991.125,2.1065750122070312
2329,10m_u_component_of_wind,denormalized,17.890884399414062,1.9472334384918213
2329,10m_v_component_of_wind,denormalized,18.539134979248047,2.0871613025665283
2329,2m_temperature,denormalized,127.54054260253906,2.3323981761932373
2329,mean_sea_level_pressure,denormalized,304993.59375,2.2190921306610107
2330,10m_u_component_of_wind,denormalized,6.566255569458008,1.9314383268356323
2330,10m_v_component_of_wind,denormalized,8.609843254089355,2.105409860610962
2330,2m_temperature,denormalized,39.90874481201172,2.4488909244537354
2330,mean_sea_level_pressure,denormalized,130636.5625,2.151116371154785
2331,10m_u_component_of_wind,denormalized,10.579906463623047,1.9353530406951904
2331,10m_v_component_of_wind,denormalized,12.706635475158691,2.1165146827697754
2331,2m_temperature,denormalized,18.530776977539062,2.279292106628418
2331,mean_sea_level_pressure,denormalized,145357.375,2.072673797607422
2332,10m_u_component_of_wind,denormalized,10.765898704528809,1.9173052310943604
2332,10m_v_component_of_wind,denormalized,12.52882194519043,1.9850399494171143
2332,2m_temperature,denormalized,85.7755126953125,2.262924909591675
2332,mean_sea_level_pressure,denormalized,158967.921875,2.0874502658843994
2333,10m_u_component_of_wind,denormalized,17.174964904785156,1.9520750045776367
2333,10m_v_component_of_wind,denormalized,15.611532211303711,2.143796443939209
2333,2m_temperature,denormalized,48.946556091308594,2.3114712238311768
2333,mean_sea_level_pressure,denormalized,240578.25,2.189622163772583
2334,10m_u_component_of_wind,denormalized,13.238587379455566,1.9102994203567505
2334,10m_v_component_of_wind,denormalized,14.180187225341797,2.069092273712158
2334,2m_temperature,denormalized,62.885250091552734,2.303194761276245
2334,mean_sea_level_pressure,denormalized,158228.609375,2.1130998134613037
2335,10m_u_component_of_wind,denormalized,6.6137800216674805,2.0362308025360107
2335,10m_v_component_of_wind,denormalized,8.818948745727539,2.194749355316162
2335,2m_temperature,denormalized,50.038970947265625,2.351534843444824
2335,mean_sea_level_pressure,denormalized,194236.3125,2.090822458267212
2336,10m_u_component_of_wind,denormalized,10.91830062866211,1.955839991569519
2336,10m_v_component_of_wind,denormalized,11.854588508605957,2.0980544090270996
2336,2m_temperature,denormalized,33.98051071166992,2.2557454109191895
2336,mean_sea_level_pressure,denormalized,187798.0,2.1210713386535645
2337,10m_u_component_of_wind,denormalized,10.772089004516602,2.003600835800171
2337,10m_v_component_of_wind,denormalized,10.700088500976562,2.178032398223877
2337,2m_temperature,denormalized,56.36251449584961,2.27596378326416
2337,mean_sea_level_pressure,denormalized,188804.40625,2.2342560291290283
2338,10m_u_component_of_wind,denormalized,8.615875244140625,1.9566593170166016
2338,10m_v_component_of_wind,denormalized,6.195368766784668,2.111992835998535
2338,2m_temperature,denormalized,31.684825897216797,2.394333600997925
2338,mean_sea_level_pressure,denormalized,160930.171875,2.1857826709747314
2339,10m_u_component_of_wind,denormalized,3.3876447677612305,2.0128958225250244
2339,10m_v_component_of_wind,denormalized,3.5247745513916016,2.2353620529174805
2339,2m_temperature,denormalized,20.73067855834961,2.559835433959961
2339,mean_sea_level_pressure,denormalized,80164.921875,2.1006886959075928
2340,10m_u_component_of_wind,denormalized,9.712799072265625,1.9821882247924805
2340,10m_v_component_of_wind,denormalized,5.393194198608398,1.987626552581787
2340,2m_temperature,denormalized,42.89020919799805,2.249291181564331
2340,mean_sea_level_pressure,denormalized,158361.40625,2.111497402191162
2341,10m_u_component_of_wind,denormalized,11.340253829956055,1.9930819272994995
2341,10m_v_component_of_wind,denormalized,5.46302604675293,2.087310791015625
2341,2m_temperature,denormalized,48.96293258666992,2.2882914543151855
2341,mean_sea_level_pressure,denormalized,136061.15625,2.266535997390747
2342,10m_u_component_of_wind,denormalized,4.482787132263184,2.013136863708496
2342,10m_v_component_of_wind,denormalized,4.728120803833008,2.1778862476348877
2342,2m_temperature,denormalized,21.478893280029297,2.5582845211029053
2342,mean_sea_level_pressure,denormalized,112389.0,2.2866382598876953
2343,10m_u_component_of_wind,denormalized,3.297214984893799,2.0210139751434326
2343,10m_v_component_of_wind,denormalized,4.336007595062256,2.1744344234466553
2343,2m_temperature,denormalized,13.531442642211914,2.517719030380249
2343,mean_sea_level_pressure,denormalized,76487.140625,2.1439218521118164
2344,10m_u_component_of_wind,denormalized,7.987725734710693,1.8648865222930908
2344,10m_v_component_of_wind,denormalized,5.5119805335998535,1.945827603340149
2344,2m_temperature,denormalized,69.9647445678711,2.1561501026153564
2344,mean_sea_level_pressure,denormalized,181281.25,2.070817470550537
2345,10m_u_component_of_wind,denormalized,8.431015968322754,2.0510828495025635
2345,10m_v_component_of_wind,denormalized,10.174959182739258,2.165717601776123
2345,2m_temperature,denormalized,66.18531036376953,2.4071507453918457
2345,mean_sea_level_pressure,denormalized,170268.6875,2.314197540283203
2346,10m_u_component_of_wind,denormalized,3.632016181945801,2.00129771232605
2346,10m_v_component_of_wind,denormalized,5.114155292510986,2.1727261543273926
2346,2m_temperature,denormalized,28.892765045166016,2.55507755279541
2346,mean_sea_level_pressure,denormalized,110479.75,2.3101069927215576
2347,10m_u_component_of_wind,denormalized,2.1027283668518066,1.9343557357788086
2347,10m_v_component_of_wind,denormalized,2.9005305767059326,2.164813280105591
2347,2m_temperature,denormalized,17.08730697631836,2.431696653366089
2347,mean_sea_level_pressure,denormalized,212645.6875,2.0917301177978516
2348,10m_u_component_of_wind,denormalized,11.022449493408203,1.8799322843551636
2348,10m_v_component_of_wind,denormalized,11.195775985717773,1.9980171918869019
2348,2m_temperature,denormalized,59.249900817871094,2.1258175373077393
2348,mean_sea_level_pressure,denormalized,302423.0625,2.083012104034424
2349,10m_u_component_of_wind,denormalized,12.443239212036133,1.976179599761963
2349,10m_v_component_of_wind,denormalized,14.668272018432617,2.1391429901123047
2349,2m_temperature,denormalized,59.551273345947266,2.260000228881836
2349,mean_sea_level_pressure,denormalized,335740.09375,2.240187406539917
2350,10m_u_component_of_wind,denormalized,7.027292251586914,1.947378158569336
2350,10m_v_component_of_wind,denormalized,6.345451831817627,2.1328554153442383
2350,2m_temperature,denormalized,29.539386749267578,2.414905309677124
2350,mean_sea_level_pressure,denormalized,213703.515625,2.2545483112335205
2351,10m_u_component_of_wind,denormalized,5.7006049156188965,1.9340399503707886
2351,10m_v_component_of_wind,denormalized,4.983617782592773,2.10249924659729
2351,2m_temperature,denormalized,26.0177001953125,2.3158111572265625
2351,mean_sea_level_pressure,denormalized,223407.625,2.0315723419189453
2352,10m_u_component_of_wind,denormalized,10.894697189331055,1.8822851181030273
2352,10m_v_component_of_wind,denormalized,12.210323333740234,1.9903714656829834
2352,2m_temperature,denormalized,37.370216369628906,2.104112386703491
2352,mean_sea_level_pressure,denormalized,568008.25,2.086883068084717
2353,10m_u_component_of_wind,denormalized,8.159235000610352,1.9759308099746704
2353,10m_v_component_of_wind,denormalized,8.466485977172852,2.133823871612549
2353,2m_temperature,denormalized,46.87653732299805,2.289182186126709
2353,mean_sea_level_pressure,denormalized,154418.03125,2.254556655883789
2354,10m_u_component_of_wind,denormalized,4.715847492218018,1.945576548576355
2354,10m_v_component_of_wind,denormalized,3.8400535583496094,2.065556764602661
2354,2m_temperature,denormalized,37.08007049560547,2.4976744651794434
2354,mean_sea_level_pressure,denormalized,48624.33984375,2.1829917430877686
2355,10m_u_component_of_wind,denormalized,3.930873394012451,1.9556915760040283
2355,10m_v_component_of_wind,denormalized,3.6987404823303223,2.112260341644287
2355,2m_temperature,denormalized,33.811485290527344,2.47236704826355
2355,mean_sea_level_pressure,denormalized,247909.40625,2.0756959915161133
2356,10m_u_component_of_wind,denormalized,4.269598960876465,1.9276353120803833
2356,10m_v_component_of_wind,denormalized,7.739063739776611,2.046525716781616
2356,2m_temperature,denormalized,17.466291427612305,2.2660388946533203
2356,mean_sea_level_pressure,denormalized,55123.671875,2.1240060329437256
2357,10m_u_component_of_wind,denormalized,9.668630599975586,2.050790786743164
2357,10m_v_component_of_wind,denormalized,9.872079849243164,2.1569087505340576
2357,2m_temperature,denormalized,44.34925842285156,2.408616304397583
2357,mean_sea_level_pressure,denormalized,196872.34375,2.3031086921691895
2358,10m_u_component_of_wind,denormalized,5.538735389709473,1.9510997533798218
2358,10m_v_component_of_wind,denormalized,6.422438621520996,2.1383137702941895
