sample,channel,normalized,loss_type,loss_value
51,mean_sea_level_pressure,denormalized,MSE,112550.5859375
52,10m_u_component_of_wind,denormalized,MSE,0.97640061378479
52,10m_v_component_of_wind,denormalized,MSE,0.7802102565765381
52,2m_temperature,denormalized,MSE,89.28117370605469
52,mean_sea_level_pressure,denormalized,MSE,129071.1875
53,10m_u_component_of_wind,denormalized,MSE,0.7825726866722107
53,10m_v_component_of_wind,denormalized,MSE,0.6939648389816284
53,2m_temperature,denormalized,MSE,82.87055969238281
53,mean_sea_level_pressure,denormalized,MSE,30980.716796875
54,10m_u_component_of_wind,denormalized,MSE,0.8657931089401245
54,10m_v_component_of_wind,denormalized,MSE,0.7276674509048462
54,2m_temperature,denormalized,MSE,152.8097381591797
54,mean_sea_level_pressure,denormalized,MSE,93132.703125
55,10m_u_component_of_wind,denormalized,MSE,1.4995193481445312
55,10m_v_component_of_wind,denormalized,MSE,0.8139996528625488
55,2m_temperature,denormalized,MSE,181.22113037109375
55,mean_sea_level_pressure,denormalized,MSE,139231.5625
56,10m_u_component_of_wind,denormalized,MSE,1.1180212497711182
56,10m_v_component_of_wind,denormalized,MSE,0.6572391986846924
56,2m_temperature,denormalized,MSE,211.45799255371094
56,mean_sea_level_pressure,denormalized,MSE,473193.40625
57,10m_u_component_of_wind,denormalized,MSE,0.7142471075057983
57,10m_v_component_of_wind,denormalized,MSE,0.7264763712882996
57,2m_temperature,denormalized,MSE,145.48532104492188
57,mean_sea_level_pressure,denormalized,MSE,423283.625
58,10m_u_component_of_wind,denormalized,MSE,1.236391544342041
58,10m_v_component_of_wind,denormalized,MSE,0.9246888160705566
58,2m_temperature,denormalized,MSE,193.98016357421875
58,mean_sea_level_pressure,denormalized,MSE,650105.375
59,10m_u_component_of_wind,denormalized,MSE,1.4980212450027466
59,10m_v_component_of_wind,denormalized,MSE,1.4438629150390625
59,2m_temperature,denormalized,MSE,205.80178833007812
59,mean_sea_level_pressure,denormalized,MSE,709491.125
60,10m_u_component_of_wind,denormalized,MSE,0.9458349943161011
60,10m_v_component_of_wind,denormalized,MSE,1.7761976718902588
60,2m_temperature,denormalized,MSE,224.6956787109375
60,mean_sea_level_pressure,denormalized,MSE,843142.5
61,10m_u_component_of_wind,denormalized,MSE,1.423564076423645
61,10m_v_component_of_wind,denormalized,MSE,1.5798685550689697
61,2m_temperature,denormalized,MSE,230.89378356933594
61,mean_sea_level_pressure,denormalized,MSE,680600.5
62,10m_u_component_of_wind,denormalized,MSE,1.728439211845398
62,10m_v_component_of_wind,denormalized,MSE,2.187026262283325
62,2m_temperature,denormalized,MSE,248.7545166015625
62,mean_sea_level_pressure,denormalized,MSE,758234.75
63,10m_u_component_of_wind,denormalized,MSE,1.8396544456481934
63,10m_v_component_of_wind,denormalized,MSE,2.7070486545562744
63,2m_temperature,denormalized,MSE,266.3721923828125
63,mean_sea_level_pressure,denormalized,MSE,785200.875
64,10m_u_component_of_wind,denormalized,MSE,0.8579167127609253
64,10m_v_component_of_wind,denormalized,MSE,1.5782431364059448
64,2m_temperature,denormalized,MSE,168.92520141601562
64,mean_sea_level_pressure,denormalized,MSE,1463813.75
65,10m_u_component_of_wind,denormalized,MSE,0.8437975645065308
65,10m_v_component_of_wind,denormalized,MSE,1.4868934154510498
65,2m_temperature,denormalized,MSE,146.19107055664062
65,mean_sea_level_pressure,denormalized,MSE,1205981.0
66,10m_u_component_of_wind,denormalized,MSE,1.2429076433181763
66,10m_v_component_of_wind,denormalized,MSE,1.5790349245071411
66,2m_temperature,denormalized,MSE,166.55120849609375
66,mean_sea_level_pressure,denormalized,MSE,1207307.875
67,10m_u_component_of_wind,denormalized,MSE,1.1478220224380493
67,10m_v_component_of_wind,denormalized,MSE,1.4262831211090088
67,2m_temperature,denormalized,MSE,183.84991455078125
67,mean_sea_level_pressure,denormalized,MSE,1166233.25
68,10m_u_component_of_wind,denormalized,MSE,0.5914225578308105
68,10m_v_component_of_wind,denormalized,MSE,0.9704089164733887
68,2m_temperature,denormalized,MSE,94.93663024902344
68,mean_sea_level_pressure,denormalized,MSE,1753997.25
69,10m_u_component_of_wind,denormalized,MSE,0.5592100620269775
69,10m_v_component_of_wind,denormalized,MSE,0.8201751112937927
69,2m_temperature,denormalized,MSE,74.62349700927734
69,mean_sea_level_pressure,denormalized,MSE,1327831.25
70,10m_u_component_of_wind,denormalized,MSE,1.1252789497375488
70,10m_v_component_of_wind,denormalized,MSE,1.59794282913208
70,2m_temperature,denormalized,MSE,115.19872283935547
70,mean_sea_level_pressure,denormalized,MSE,1899061.75
71,10m_u_component_of_wind,denormalized,MSE,1.3174827098846436
71,10m_v_component_of_wind,denormalized,MSE,1.5025768280029297
71,2m_temperature,denormalized,MSE,103.22350311279297
71,mean_sea_level_pressure,denormalized,MSE,1691316.125
72,10m_u_component_of_wind,denormalized,MSE,0.7095701694488525
72,10m_v_component_of_wind,denormalized,MSE,1.1479980945587158
72,2m_temperature,denormalized,MSE,66.44784545898438
72,mean_sea_level_pressure,denormalized,MSE,1808242.125
73,10m_u_component_of_wind,denormalized,MSE,0.6100998520851135
73,10m_v_component_of_wind,denormalized,MSE,1.0874507427215576
73,2m_temperature,denormalized,MSE,56.448577880859375
73,mean_sea_level_pressure,denormalized,MSE,1288676.5
74,10m_u_component_of_wind,denormalized,MSE,0.6773233413696289
74,10m_v_component_of_wind,denormalized,MSE,1.0829403400421143
74,2m_temperature,denormalized,MSE,84.99465942382812
74,mean_sea_level_pressure,denormalized,MSE,1246087.5
75,10m_u_component_of_wind,denormalized,MSE,0.8238124847412109
75,10m_v_component_of_wind,denormalized,MSE,0.8868646025657654
75,2m_temperature,denormalized,MSE,113.03008270263672
75,mean_sea_level_pressure,denormalized,MSE,1284273.875
76,10m_u_component_of_wind,denormalized,MSE,0.564344048500061
76,10m_v_component_of_wind,denormalized,MSE,0.8149394989013672
76,2m_temperature,denormalized,MSE,79.48202514648438
76,mean_sea_level_pressure,denormalized,MSE,1779778.0
77,10m_u_component_of_wind,denormalized,MSE,0.920568585395813
77,10m_v_component_of_wind,denormalized,MSE,1.2293028831481934
77,2m_temperature,denormalized,MSE,82.29393005371094
77,mean_sea_level_pressure,denormalized,MSE,1909551.0
78,10m_u_component_of_wind,denormalized,MSE,1.1186730861663818
78,10m_v_component_of_wind,denormalized,MSE,1.6529839038848877
78,2m_temperature,denormalized,MSE,93.08668518066406
78,mean_sea_level_pressure,denormalized,MSE,2010245.25
79,10m_u_component_of_wind,denormalized,MSE,1.0740337371826172
79,10m_v_component_of_wind,denormalized,MSE,2.398062229156494
79,2m_temperature,denormalized,MSE,60.174285888671875
