sample,channel,normalized,loss_type,loss_value
2263,2m_temperature,denormalized,MSE,4.791746139526367
2263,mean_sea_level_pressure,denormalized,MSE,5819.18505859375
2264,10m_u_component_of_wind,denormalized,MSE,0.5140430927276611
2264,10m_v_component_of_wind,denormalized,MSE,0.6766679286956787
2264,2m_temperature,denormalized,MSE,5.795973777770996
2264,mean_sea_level_pressure,denormalized,MSE,11852.9765625
2265,10m_u_component_of_wind,denormalized,MSE,0.36172205209732056
2265,10m_v_component_of_wind,denormalized,MSE,0.4613211452960968
2265,2m_temperature,denormalized,MSE,3.7300639152526855
2265,mean_sea_level_pressure,denormalized,MSE,6663.9775390625
2266,10m_u_component_of_wind,denormalized,MSE,0.27974796295166016
2266,10m_v_component_of_wind,denormalized,MSE,0.3873080313205719
2266,2m_temperature,denormalized,MSE,3.8649449348449707
2266,mean_sea_level_pressure,denormalized,MSE,5408.08935546875
2267,10m_u_component_of_wind,denormalized,MSE,0.2664109170436859
2267,10m_v_component_of_wind,denormalized,MSE,0.4374768137931824
2267,2m_temperature,denormalized,MSE,4.235645294189453
2267,mean_sea_level_pressure,denormalized,MSE,6033.78564453125
2268,10m_u_component_of_wind,denormalized,MSE,0.4360155165195465
2268,10m_v_component_of_wind,denormalized,MSE,0.6007333993911743
2268,2m_temperature,denormalized,MSE,5.439755439758301
2268,mean_sea_level_pressure,denormalized,MSE,9442.08984375
2269,10m_u_component_of_wind,denormalized,MSE,0.29940617084503174
2269,10m_v_component_of_wind,denormalized,MSE,0.4776831269264221
2269,2m_temperature,denormalized,MSE,3.333794116973877
2269,mean_sea_level_pressure,denormalized,MSE,5430.75732421875
2270,10m_u_component_of_wind,denormalized,MSE,0.307547926902771
2270,10m_v_component_of_wind,denormalized,MSE,0.3944961428642273
2270,2m_temperature,denormalized,MSE,3.564887046813965
2270,mean_sea_level_pressure,denormalized,MSE,5788.759765625
2271,10m_u_component_of_wind,denormalized,MSE,0.29325592517852783
2271,10m_v_component_of_wind,denormalized,MSE,0.4571353793144226
2271,2m_temperature,denormalized,MSE,4.947518348693848
2271,mean_sea_level_pressure,denormalized,MSE,6853.25634765625
2272,10m_u_component_of_wind,denormalized,MSE,0.41051027178764343
2272,10m_v_component_of_wind,denormalized,MSE,0.5175518989562988
2272,2m_temperature,denormalized,MSE,5.344650745391846
2272,mean_sea_level_pressure,denormalized,MSE,8885.66015625
2273,10m_u_component_of_wind,denormalized,MSE,0.28735095262527466
2273,10m_v_component_of_wind,denormalized,MSE,0.4366825222969055
2273,2m_temperature,denormalized,MSE,4.112642288208008
2273,mean_sea_level_pressure,denormalized,MSE,5746.97509765625
2274,10m_u_component_of_wind,denormalized,MSE,0.3022519648075104
2274,10m_v_component_of_wind,denormalized,MSE,0.37703874707221985
2274,2m_temperature,denormalized,MSE,3.3992421627044678
2274,mean_sea_level_pressure,denormalized,MSE,3901.26416015625
2275,10m_u_component_of_wind,denormalized,MSE,0.2527117431163788
2275,10m_v_component_of_wind,denormalized,MSE,0.4267737865447998
2275,2m_temperature,denormalized,MSE,4.2684478759765625
2275,mean_sea_level_pressure,denormalized,MSE,5184.5732421875
2276,10m_u_component_of_wind,denormalized,MSE,0.4270363450050354
2276,10m_v_component_of_wind,denormalized,MSE,0.5096861124038696
2276,2m_temperature,denormalized,MSE,4.62533712387085
2276,mean_sea_level_pressure,denormalized,MSE,7869.630859375
2277,10m_u_component_of_wind,denormalized,MSE,0.31008487939834595
2277,10m_v_component_of_wind,denormalized,MSE,0.45802783966064453
2277,2m_temperature,denormalized,MSE,3.874216079711914
2277,mean_sea_level_pressure,denormalized,MSE,6341.64013671875
2278,10m_u_component_of_wind,denormalized,MSE,0.27287060022354126
2278,10m_v_component_of_wind,denormalized,MSE,0.3534124493598938
2278,2m_temperature,denormalized,MSE,2.80989408493042
2278,mean_sea_level_pressure,denormalized,MSE,4259.935546875
2279,10m_u_component_of_wind,denormalized,MSE,0.27178066968917847
2279,10m_v_component_of_wind,denormalized,MSE,0.353157103061676
2279,2m_temperature,denormalized,MSE,3.050630569458008
2279,mean_sea_level_pressure,denormalized,MSE,6160.3740234375
2280,10m_u_component_of_wind,denormalized,MSE,0.2526038587093353
2280,10m_v_component_of_wind,denormalized,MSE,0.3980344831943512
2280,2m_temperature,denormalized,MSE,4.299544811248779
2280,mean_sea_level_pressure,denormalized,MSE,6385.7744140625
2281,10m_u_component_of_wind,denormalized,MSE,0.3007994294166565
2281,10m_v_component_of_wind,denormalized,MSE,0.4304279088973999
2281,2m_temperature,denormalized,MSE,3.0278372764587402
2281,mean_sea_level_pressure,denormalized,MSE,5042.431640625
2282,10m_u_component_of_wind,denormalized,MSE,0.2789611518383026
2282,10m_v_component_of_wind,denormalized,MSE,0.4120456576347351
2282,2m_temperature,denormalized,MSE,4.424493789672852
2282,mean_sea_level_pressure,denormalized,MSE,5412.244140625
2283,10m_u_component_of_wind,denormalized,MSE,0.44370657205581665
2283,10m_v_component_of_wind,denormalized,MSE,0.5782729387283325
2283,2m_temperature,denormalized,MSE,5.2607269287109375
2283,mean_sea_level_pressure,denormalized,MSE,8863.79296875
2284,10m_u_component_of_wind,denormalized,MSE,0.3095453977584839
2284,10m_v_component_of_wind,denormalized,MSE,0.42488014698028564
2284,2m_temperature,denormalized,MSE,4.007896423339844
2284,mean_sea_level_pressure,denormalized,MSE,6020.7529296875
2285,10m_u_component_of_wind,denormalized,MSE,0.2811262607574463
2285,10m_v_component_of_wind,denormalized,MSE,0.39384084939956665
2285,2m_temperature,denormalized,MSE,3.054305076599121
2285,mean_sea_level_pressure,denormalized,MSE,4551.2412109375
2286,10m_u_component_of_wind,denormalized,MSE,0.32202789187431335
2286,10m_v_component_of_wind,denormalized,MSE,0.4353252351284027
2286,2m_temperature,denormalized,MSE,3.686253070831299
2286,mean_sea_level_pressure,denormalized,MSE,7511.1396484375
2287,10m_u_component_of_wind,denormalized,MSE,0.4477529525756836
2287,10m_v_component_of_wind,denormalized,MSE,0.5663631558418274
2287,2m_temperature,denormalized,MSE,3.9614033699035645
2287,mean_sea_level_pressure,denormalized,MSE,9256.1552734375
2288,10m_u_component_of_wind,denormalized,MSE,0.3094203472137451
2288,10m_v_component_of_wind,denormalized,MSE,0.4944770932197571
2288,2m_temperature,denormalized,MSE,3.3316142559051514
2288,mean_sea_level_pressure,denormalized,MSE,7874.0419921875
2289,10m_u_component_of_wind,denormalized,MSE,0.29384899139404297
2289,10m_v_component_of_wind,denormalized,MSE,0.5142883658409119
2289,2m_temperature,denormalized,MSE,2.835481643676758
2289,mean_sea_level_pressure,denormalized,MSE,5539.6728515625
2290,10m_u_component_of_wind,denormalized,MSE,0.3248414099216461
2290,10m_v_component_of_wind,denormalized,MSE,0.5187027454376221
2290,2m_temperature,denormalized,MSE,4.71688175201416
2290,mean_sea_level_pressure,denormalized,MSE,6563.01806640625
2291,10m_u_component_of_wind,denormalized,MSE,0.4769412875175476
2291,10m_v_component_of_wind,denormalized,MSE,0.6960307359695435
2291,2m_temperature,denormalized,MSE,5.200416564941406
2291,mean_sea_level_pressure,denormalized,MSE,12452.978515625
2292,10m_u_component_of_wind,denormalized,MSE,0.30914419889450073
2292,10m_v_component_of_wind,denormalized,MSE,0.4570293426513672
2292,2m_temperature,denormalized,MSE,3.4252352714538574
2292,mean_sea_level_pressure,denormalized,MSE,6387.2958984375
2293,10m_u_component_of_wind,denormalized,MSE,0.2715214490890503
2293,10m_v_component_of_wind,denormalized,MSE,0.43504253029823303
2293,2m_temperature,denormalized,MSE,3.3671886920928955
2293,mean_sea_level_pressure,denormalized,MSE,6452.79736328125
2294,10m_u_component_of_wind,denormalized,MSE,0.29095420241355896
2294,10m_v_component_of_wind,denormalized,MSE,0.5690440535545349
2294,2m_temperature,denormalized,MSE,5.509366035461426
2294,mean_sea_level_pressure,denormalized,MSE,7940.380859375
2295,10m_u_component_of_wind,denormalized,MSE,0.42689430713653564
2295,10m_v_component_of_wind,denormalized,MSE,0.6710481643676758
2295,2m_temperature,denormalized,MSE,4.8839826583862305
2295,mean_sea_level_pressure,denormalized,MSE,10546.3916015625
2296,10m_u_component_of_wind,denormalized,MSE,0.2935897707939148
2296,10m_v_component_of_wind,denormalized,MSE,0.41411083936691284
2296,2m_temperature,denormalized,MSE,4.560610771179199
2296,mean_sea_level_pressure,denormalized,MSE,5718.4150390625
2297,10m_u_component_of_wind,denormalized,MSE,0.23457865417003632
2297,10m_v_component_of_wind,denormalized,MSE,0.37730562686920166
2297,2m_temperature,denormalized,MSE,3.3332719802856445
2297,mean_sea_level_pressure,denormalized,MSE,4344.96826171875
2298,10m_u_component_of_wind,denormalized,MSE,0.21287724375724792
2298,10m_v_component_of_wind,denormalized,MSE,0.3436099886894226
2298,2m_temperature,denormalized,MSE,3.4911699295043945
2298,mean_sea_level_pressure,denormalized,MSE,5693.796875
2299,10m_u_component_of_wind,denormalized,MSE,0.397178053855896
2299,10m_v_component_of_wind,denormalized,MSE,0.6403385400772095
2299,2m_temperature,denormalized,MSE,4.200556755065918
2299,mean_sea_level_pressure,denormalized,MSE,9547.55859375
2300,10m_u_component_of_wind,denormalized,MSE,0.31472480297088623
2300,10m_v_component_of_wind,denormalized,MSE,0.38190513849258423
2300,2m_temperature,denormalized,MSE,4.077974796295166
2300,mean_sea_level_pressure,denormalized,MSE,6744.85498046875
2301,10m_u_component_of_wind,denormalized,MSE,0.2668946385383606
2301,10m_v_component_of_wind,denormalized,MSE,0.3710019290447235
2301,2m_temperature,denormalized,MSE,3.358109474182129
2301,mean_sea_level_pressure,denormalized,MSE,4514.5458984375
2302,10m_u_component_of_wind,denormalized,MSE,0.24913401901721954
2302,10m_v_component_of_wind,denormalized,MSE,0.37331050634384155
2302,2m_temperature,denormalized,MSE,3.7279043197631836
2302,mean_sea_level_pressure,denormalized,MSE,7252.94580078125
2303,10m_u_component_of_wind,denormalized,MSE,0.5006990432739258
2303,10m_v_component_of_wind,denormalized,MSE,0.6469758749008179
2303,2m_temperature,denormalized,MSE,6.452945232391357
2303,mean_sea_level_pressure,denormalized,MSE,12507.6640625
2304,10m_u_component_of_wind,denormalized,MSE,0.5114325284957886
2304,10m_v_component_of_wind,denormalized,MSE,0.6804208755493164
2304,2m_temperature,denormalized,MSE,3.3022499084472656
2304,mean_sea_level_pressure,denormalized,MSE,5848.64013671875
2305,10m_u_component_of_wind,denormalized,MSE,0.34954166412353516
2305,10m_v_component_of_wind,denormalized,MSE,0.6008908748626709
2305,2m_temperature,denormalized,MSE,4.659029006958008
2305,mean_sea_level_pressure,denormalized,MSE,7555.18359375
2306,10m_u_component_of_wind,denormalized,MSE,0.6391689777374268
2306,10m_v_component_of_wind,denormalized,MSE,0.8223845958709717
2306,2m_temperature,denormalized,MSE,4.872878074645996
2306,mean_sea_level_pressure,denormalized,MSE,12909.91796875
2307,10m_u_component_of_wind,denormalized,MSE,0.48794281482696533
2307,10m_v_component_of_wind,denormalized,MSE,0.5757540464401245
2307,2m_temperature,denormalized,MSE,3.807060718536377
2307,mean_sea_level_pressure,denormalized,MSE,6584.94140625
2308,10m_u_component_of_wind,denormalized,MSE,0.5130134224891663
2308,10m_v_component_of_wind,denormalized,MSE,0.8037490844726562
2308,2m_temperature,denormalized,MSE,3.678219795227051
2308,mean_sea_level_pressure,denormalized,MSE,7132.58154296875
2309,10m_u_component_of_wind,denormalized,MSE,0.5779552459716797
2309,10m_v_component_of_wind,denormalized,MSE,0.8477038145065308
2309,2m_temperature,denormalized,MSE,4.107439994812012
2309,mean_sea_level_pressure,denormalized,MSE,11102.142578125
2310,10m_u_component_of_wind,denormalized,MSE,0.6350131034851074
2310,10m_v_component_of_wind,denormalized,MSE,1.1341264247894287
2310,2m_temperature,denormalized,MSE,4.611530780792236
2310,mean_sea_level_pressure,denormalized,MSE,14787.625
2311,10m_u_component_of_wind,denormalized,MSE,0.34438636898994446
2311,10m_v_component_of_wind,denormalized,MSE,0.8769159317016602
2311,2m_temperature,denormalized,MSE,4.036938667297363
2311,mean_sea_level_pressure,denormalized,MSE,9151.599609375
2312,10m_u_component_of_wind,denormalized,MSE,0.33193716406822205
2312,10m_v_component_of_wind,denormalized,MSE,0.5011430978775024
2312,2m_temperature,denormalized,MSE,4.5671868324279785
2312,mean_sea_level_pressure,denormalized,MSE,7209.07470703125
2313,10m_u_component_of_wind,denormalized,MSE,0.49488696455955505
2313,10m_v_component_of_wind,denormalized,MSE,0.8052399158477783
2313,2m_temperature,denormalized,MSE,5.238855361938477
2313,mean_sea_level_pressure,denormalized,MSE,12783.634765625
2314,10m_u_component_of_wind,denormalized,MSE,0.3476077616214752
2314,10m_v_component_of_wind,denormalized,MSE,0.5064472556114197
2314,2m_temperature,denormalized,MSE,4.008025169372559
2314,mean_sea_level_pressure,denormalized,MSE,8905.1044921875
2315,10m_u_component_of_wind,denormalized,MSE,0.2944281995296478
2315,10m_v_component_of_wind,denormalized,MSE,0.5124444365501404
2315,2m_temperature,denormalized,MSE,4.065106391906738
2315,mean_sea_level_pressure,denormalized,MSE,5678.7763671875
2316,10m_u_component_of_wind,denormalized,MSE,0.3277457654476166
2316,10m_v_component_of_wind,denormalized,MSE,0.5667403936386108
2316,2m_temperature,denormalized,MSE,4.881007671356201
2316,mean_sea_level_pressure,denormalized,MSE,7898.4384765625
2317,10m_u_component_of_wind,denormalized,MSE,0.4851880371570587
2317,10m_v_component_of_wind,denormalized,MSE,0.6858770847320557
2317,2m_temperature,denormalized,MSE,5.913153171539307
2317,mean_sea_level_pressure,denormalized,MSE,12403.552734375
2318,10m_u_component_of_wind,denormalized,MSE,0.40603768825531006
2318,10m_v_component_of_wind,denormalized,MSE,0.5619179010391235
2318,2m_temperature,denormalized,MSE,4.214578151702881
2318,mean_sea_level_pressure,denormalized,MSE,9024.97265625
2319,10m_u_component_of_wind,denormalized,MSE,0.38242626190185547
2319,10m_v_component_of_wind,denormalized,MSE,0.5589048266410828
2319,2m_temperature,denormalized,MSE,3.911619186401367
2319,mean_sea_level_pressure,denormalized,MSE,8211.486328125
2320,10m_u_component_of_wind,denormalized,MSE,0.3593752980232239
2320,10m_v_component_of_wind,denormalized,MSE,0.574761152267456
2320,2m_temperature,denormalized,MSE,4.855936527252197
2320,mean_sea_level_pressure,denormalized,MSE,7695.49755859375
2321,10m_u_component_of_wind,denormalized,MSE,0.5378804206848145
2321,10m_v_component_of_wind,denormalized,MSE,0.716108500957489
2321,2m_temperature,denormalized,MSE,5.87286376953125
2321,mean_sea_level_pressure,denormalized,MSE,12814.4365234375
2322,10m_u_component_of_wind,denormalized,MSE,0.4171825647354126
2322,10m_v_component_of_wind,denormalized,MSE,0.6351348161697388
2322,2m_temperature,denormalized,MSE,4.654667854309082
2322,mean_sea_level_pressure,denormalized,MSE,8486.3671875
2323,10m_u_component_of_wind,denormalized,MSE,0.41991186141967773
2323,10m_v_component_of_wind,denormalized,MSE,0.6083203554153442
2323,2m_temperature,denormalized,MSE,4.152687072753906
2323,mean_sea_level_pressure,denormalized,MSE,6602.15625
2324,10m_u_component_of_wind,denormalized,MSE,0.3557327389717102
2324,10m_v_component_of_wind,denormalized,MSE,0.5618783235549927
2324,2m_temperature,denormalized,MSE,6.842987060546875
2324,mean_sea_level_pressure,denormalized,MSE,8622.296875
2325,10m_u_component_of_wind,denormalized,MSE,0.5361652970314026
2325,10m_v_component_of_wind,denormalized,MSE,0.8135718107223511
2325,2m_temperature,denormalized,MSE,6.433564186096191
2325,mean_sea_level_pressure,denormalized,MSE,12933.66015625
2326,10m_u_component_of_wind,denormalized,MSE,0.38812077045440674
2326,10m_v_component_of_wind,denormalized,MSE,0.578079104423523
2326,2m_temperature,denormalized,MSE,4.642987251281738
2326,mean_sea_level_pressure,denormalized,MSE,7752.447265625
2327,10m_u_component_of_wind,denormalized,MSE,0.37131401896476746
2327,10m_v_component_of_wind,denormalized,MSE,0.5517702102661133
2327,2m_temperature,denormalized,MSE,4.329076766967773
2327,mean_sea_level_pressure,denormalized,MSE,7353.55859375
2328,10m_u_component_of_wind,denormalized,MSE,0.49690303206443787
2328,10m_v_component_of_wind,denormalized,MSE,0.44799670577049255
2328,2m_temperature,denormalized,MSE,4.920197486877441
2328,mean_sea_level_pressure,denormalized,MSE,8198.888671875
2329,10m_u_component_of_wind,denormalized,MSE,0.6113671064376831
2329,10m_v_component_of_wind,denormalized,MSE,0.7214127779006958
2329,2m_temperature,denormalized,MSE,5.077179431915283
2329,mean_sea_level_pressure,denormalized,MSE,12558.0830078125
2330,10m_u_component_of_wind,denormalized,MSE,0.5048848390579224
2330,10m_v_component_of_wind,denormalized,MSE,0.559740424156189
2330,2m_temperature,denormalized,MSE,4.532052040100098
2330,mean_sea_level_pressure,denormalized,MSE,7915.7890625
2331,10m_u_component_of_wind,denormalized,MSE,0.44607895612716675
2331,10m_v_component_of_wind,denormalized,MSE,0.5428996682167053
2331,2m_temperature,denormalized,MSE,3.520254611968994
2331,mean_sea_level_pressure,denormalized,MSE,10378.8134765625
2332,10m_u_component_of_wind,denormalized,MSE,0.4754958152770996
2332,10m_v_component_of_wind,denormalized,MSE,0.609068751335144
2332,2m_temperature,denormalized,MSE,5.881229400634766
2332,mean_sea_level_pressure,denormalized,MSE,8866.552734375
2333,10m_u_component_of_wind,denormalized,MSE,0.6266530156135559
2333,10m_v_component_of_wind,denormalized,MSE,0.8905524015426636
2333,2m_temperature,denormalized,MSE,7.982357501983643
2333,mean_sea_level_pressure,denormalized,MSE,14891.021484375
2334,10m_u_component_of_wind,denormalized,MSE,0.5834436416625977
2334,10m_v_component_of_wind,denormalized,MSE,0.7431378364562988
2334,2m_temperature,denormalized,MSE,5.464389801025391
2334,mean_sea_level_pressure,denormalized,MSE,11130.8056640625
2335,10m_u_component_of_wind,denormalized,MSE,0.5321991443634033
2335,10m_v_component_of_wind,denormalized,MSE,0.6032395362854004
2335,2m_temperature,denormalized,MSE,4.6086907386779785
2335,mean_sea_level_pressure,denormalized,MSE,13824.98828125
2336,10m_u_component_of_wind,denormalized,MSE,0.5116112232208252
2336,10m_v_component_of_wind,denormalized,MSE,0.6993744373321533
2336,2m_temperature,denormalized,MSE,7.5899338722229
2336,mean_sea_level_pressure,denormalized,MSE,10979.138671875
2337,10m_u_component_of_wind,denormalized,MSE,0.6974310874938965
2337,10m_v_component_of_wind,denormalized,MSE,0.9009722471237183
2337,2m_temperature,denormalized,MSE,9.193266868591309
2337,mean_sea_level_pressure,denormalized,MSE,15146.48828125
2338,10m_u_component_of_wind,denormalized,MSE,0.489410936832428
2338,10m_v_component_of_wind,denormalized,MSE,0.6064157485961914
2338,2m_temperature,denormalized,MSE,7.789173126220703
2338,mean_sea_level_pressure,denormalized,MSE,10768.005859375
2339,10m_u_component_of_wind,denormalized,MSE,0.38673126697540283
2339,10m_v_component_of_wind,denormalized,MSE,0.4819398522377014
2339,2m_temperature,denormalized,MSE,4.426102638244629
2339,mean_sea_level_pressure,denormalized,MSE,7859.9189453125
2340,10m_u_component_of_wind,denormalized,MSE,0.3794073164463043
2340,10m_v_component_of_wind,denormalized,MSE,0.7048039436340332
2340,2m_temperature,denormalized,MSE,6.2864813804626465
2340,mean_sea_level_pressure,denormalized,MSE,11204.267578125
2341,10m_u_component_of_wind,denormalized,MSE,0.46493464708328247
2341,10m_v_component_of_wind,denormalized,MSE,0.7550937533378601
2341,2m_temperature,denormalized,MSE,8.671441078186035
2341,mean_sea_level_pressure,denormalized,MSE,14820.41796875
2342,10m_u_component_of_wind,denormalized,MSE,0.3438660502433777
2342,10m_v_component_of_wind,denormalized,MSE,0.5260492563247681
2342,2m_temperature,denormalized,MSE,4.769029140472412
2342,mean_sea_level_pressure,denormalized,MSE,8745.56640625
2343,10m_u_component_of_wind,denormalized,MSE,0.3181399703025818
2343,10m_v_component_of_wind,denormalized,MSE,0.5809946060180664
2343,2m_temperature,denormalized,MSE,3.9819488525390625
2343,mean_sea_level_pressure,denormalized,MSE,6693.3916015625
2344,10m_u_component_of_wind,denormalized,MSE,0.34604793787002563
2344,10m_v_component_of_wind,denormalized,MSE,0.49836665391921997
2344,2m_temperature,denormalized,MSE,6.760471820831299
2344,mean_sea_level_pressure,denormalized,MSE,9590.65234375
2345,10m_u_component_of_wind,denormalized,MSE,0.429293155670166
2345,10m_v_component_of_wind,denormalized,MSE,0.8387202024459839
2345,2m_temperature,denormalized,MSE,6.191777229309082
2345,mean_sea_level_pressure,denormalized,MSE,13493.0791015625
2346,10m_u_component_of_wind,denormalized,MSE,0.350308358669281
2346,10m_v_component_of_wind,denormalized,MSE,0.5789546966552734
2346,2m_temperature,denormalized,MSE,5.436306953430176
2346,mean_sea_level_pressure,denormalized,MSE,7938.53515625
2347,10m_u_component_of_wind,denormalized,MSE,0.35946738719940186
2347,10m_v_component_of_wind,denormalized,MSE,0.58587646484375
2347,2m_temperature,denormalized,MSE,4.556853294372559
2347,mean_sea_level_pressure,denormalized,MSE,7106.515625
2348,10m_u_component_of_wind,denormalized,MSE,0.31980466842651367
2348,10m_v_component_of_wind,denormalized,MSE,0.5549063682556152
2348,2m_temperature,denormalized,MSE,6.904413223266602
2348,mean_sea_level_pressure,denormalized,MSE,10758.0625
2349,10m_u_component_of_wind,denormalized,MSE,0.48148971796035767
2349,10m_v_component_of_wind,denormalized,MSE,0.7135872840881348
2349,2m_temperature,denormalized,MSE,7.570174217224121
2349,mean_sea_level_pressure,denormalized,MSE,13548.806640625
2350,10m_u_component_of_wind,denormalized,MSE,0.2814059853553772
2350,10m_v_component_of_wind,denormalized,MSE,0.4841672480106354
2350,2m_temperature,denormalized,MSE,5.3425445556640625
2350,mean_sea_level_pressure,denormalized,MSE,9773.4755859375
2351,10m_u_component_of_wind,denormalized,MSE,0.3211100995540619
2351,10m_v_component_of_wind,denormalized,MSE,0.4897569417953491
2351,2m_temperature,denormalized,MSE,3.568340539932251
2351,mean_sea_level_pressure,denormalized,MSE,5767.36181640625
2352,10m_u_component_of_wind,denormalized,MSE,0.29984337091445923
2352,10m_v_component_of_wind,denormalized,MSE,0.4455244541168213
2352,2m_temperature,denormalized,MSE,4.876607894897461
2352,mean_sea_level_pressure,denormalized,MSE,6510.9052734375
2353,10m_u_component_of_wind,denormalized,MSE,0.41418692469596863
2353,10m_v_component_of_wind,denormalized,MSE,0.6277991533279419
2353,2m_temperature,denormalized,MSE,5.889518737792969
2353,mean_sea_level_pressure,denormalized,MSE,10063.341796875
2354,10m_u_component_of_wind,denormalized,MSE,0.2721453309059143
2354,10m_v_component_of_wind,denormalized,MSE,0.397255003452301
2354,2m_temperature,denormalized,MSE,4.940943241119385
2354,mean_sea_level_pressure,denormalized,MSE,6852.21533203125
2355,10m_u_component_of_wind,denormalized,MSE,0.277496337890625
2355,10m_v_component_of_wind,denormalized,MSE,0.4241260290145874
2355,2m_temperature,denormalized,MSE,3.6409661769866943
2355,mean_sea_level_pressure,denormalized,MSE,6143.20654296875
2356,10m_u_component_of_wind,denormalized,MSE,0.27366647124290466
2356,10m_v_component_of_wind,denormalized,MSE,0.39651498198509216
2356,2m_temperature,denormalized,MSE,4.258293151855469
2356,mean_sea_level_pressure,denormalized,MSE,7250.8408203125
2357,10m_u_component_of_wind,denormalized,MSE,0.3960777819156647
2357,10m_v_component_of_wind,denormalized,MSE,0.7552585601806641
2357,2m_temperature,denormalized,MSE,5.925452709197998
2357,mean_sea_level_pressure,denormalized,MSE,9715.361328125
2358,10m_u_component_of_wind,denormalized,MSE,0.3488830327987671
2358,10m_v_component_of_wind,denormalized,MSE,0.4730165898799896
2358,2m_temperature,denormalized,MSE,5.292716979980469
2358,mean_sea_level_pressure,denormalized,MSE,6236.62548828125
2359,10m_u_component_of_wind,denormalized,MSE,0.31894898414611816
2359,10m_v_component_of_wind,denormalized,MSE,0.4253295660018921
2359,2m_temperature,denormalized,MSE,3.450925827026367
2359,mean_sea_level_pressure,denormalized,MSE,6148.28662109375
2360,10m_u_component_of_wind,denormalized,MSE,0.3162035346031189
2360,10m_v_component_of_wind,denormalized,MSE,0.5073771476745605
2360,2m_temperature,denormalized,MSE,4.695546627044678
2360,mean_sea_level_pressure,denormalized,MSE,7518.5546875
2361,10m_u_component_of_wind,denormalized,MSE,0.3630034327507019
2361,10m_v_component_of_wind,denormalized,MSE,0.7731208205223083
2361,2m_temperature,denormalized,MSE,6.01395320892334
2361,mean_sea_level_pressure,denormalized,MSE,14232.6064453125
2362,10m_u_component_of_wind,denormalized,MSE,0.32818180322647095
2362,10m_v_component_of_wind,denormalized,MSE,0.39186108112335205
2362,2m_temperature,denormalized,MSE,4.288162708282471
2362,mean_sea_level_pressure,denormalized,MSE,7291.748046875
2363,10m_u_component_of_wind,denormalized,MSE,0.310746967792511
2363,10m_v_component_of_wind,denormalized,MSE,0.4035246968269348
2363,2m_temperature,denormalized,MSE,3.075098752975464
2363,mean_sea_level_pressure,denormalized,MSE,4889.2470703125
2364,10m_u_component_of_wind,denormalized,MSE,0.2766830623149872
2364,10m_v_component_of_wind,denormalized,MSE,0.501876950263977
2364,2m_temperature,denormalized,MSE,4.651847839355469
2364,mean_sea_level_pressure,denormalized,MSE,5599.85302734375
2365,10m_u_component_of_wind,denormalized,MSE,0.4341438114643097
2365,10m_v_component_of_wind,denormalized,MSE,0.6297443509101868
2365,2m_temperature,denormalized,MSE,6.2473649978637695
2365,mean_sea_level_pressure,denormalized,MSE,9734.943359375
2366,10m_u_component_of_wind,denormalized,MSE,0.292879581451416
2366,10m_v_component_of_wind,denormalized,MSE,0.4256792664527893
2366,2m_temperature,denormalized,MSE,3.282341718673706
2366,mean_sea_level_pressure,denormalized,MSE,4475.2060546875
2367,10m_u_component_of_wind,denormalized,MSE,0.26407307386398315
2367,10m_v_component_of_wind,denormalized,MSE,0.41020822525024414
2367,2m_temperature,denormalized,MSE,3.0835766792297363
2367,mean_sea_level_pressure,denormalized,MSE,5778.466796875
2368,10m_u_component_of_wind,denormalized,MSE,0.26937252283096313
2368,10m_v_component_of_wind,denormalized,MSE,0.4007307291030884
2368,2m_temperature,denormalized,MSE,4.116357803344727
2368,mean_sea_level_pressure,denormalized,MSE,6946.32470703125
2369,10m_u_component_of_wind,denormalized,MSE,0.3547300696372986
2369,10m_v_component_of_wind,denormalized,MSE,0.542421281337738
2369,2m_temperature,denormalized,MSE,4.779314994812012
2369,mean_sea_level_pressure,denormalized,MSE,8653.41796875
2370,10m_u_component_of_wind,denormalized,MSE,0.2520293593406677
2370,10m_v_component_of_wind,denormalized,MSE,0.3889363408088684
2370,2m_temperature,denormalized,MSE,3.462567090988159
2370,mean_sea_level_pressure,denormalized,MSE,5756.857421875
2371,10m_u_component_of_wind,denormalized,MSE,0.2444654405117035
2371,10m_v_component_of_wind,denormalized,MSE,0.3981366455554962
2371,2m_temperature,denormalized,MSE,3.7552335262298584
2371,mean_sea_level_pressure,denormalized,MSE,4611.6416015625
2372,10m_u_component_of_wind,denormalized,MSE,0.246759831905365
2372,10m_v_component_of_wind,denormalized,MSE,0.4369131028652191
2372,2m_temperature,denormalized,MSE,3.916262626647949
2372,mean_sea_level_pressure,denormalized,MSE,4986.51025390625
2373,10m_u_component_of_wind,denormalized,MSE,0.38550320267677307
2373,10m_v_component_of_wind,denormalized,MSE,0.6155717372894287
2373,2m_temperature,denormalized,MSE,5.042309284210205
2373,mean_sea_level_pressure,denormalized,MSE,11099.71875
2374,10m_u_component_of_wind,denormalized,MSE,0.29444238543510437
2374,10m_v_component_of_wind,denormalized,MSE,0.40318238735198975
2374,2m_temperature,denormalized,MSE,4.5438103675842285
2374,mean_sea_level_pressure,denormalized,MSE,7132.626953125
2375,10m_u_component_of_wind,denormalized,MSE,0.3100001811981201
2375,10m_v_component_of_wind,denormalized,MSE,0.4386550188064575
2375,2m_temperature,denormalized,MSE,4.1361541748046875
