sample,channel,normalized,loss_type,loss_value
93,mean_sea_level_pressure,denormalized,MSE,4710.8984375
94,10m_u_component_of_wind,denormalized,MSE,0.2909969687461853
94,10m_v_component_of_wind,denormalized,MSE,0.4556609094142914
94,2m_temperature,denormalized,MSE,4.046361923217773
94,mean_sea_level_pressure,denormalized,MSE,7286.6982421875
95,10m_u_component_of_wind,denormalized,MSE,0.2869614362716675
95,10m_v_component_of_wind,denormalized,MSE,0.3573349714279175
95,2m_temperature,denormalized,MSE,2.8341474533081055
95,mean_sea_level_pressure,denormalized,MSE,7515.62451171875
96,10m_u_component_of_wind,denormalized,MSE,0.25161123275756836
96,10m_v_component_of_wind,denormalized,MSE,0.36682257056236267
96,2m_temperature,denormalized,MSE,3.428220272064209
96,mean_sea_level_pressure,denormalized,MSE,7586.68603515625
97,10m_u_component_of_wind,denormalized,MSE,0.3062141239643097
97,10m_v_component_of_wind,denormalized,MSE,0.4491182565689087
97,2m_temperature,denormalized,MSE,4.362429618835449
97,mean_sea_level_pressure,denormalized,MSE,6850.560546875
98,10m_u_component_of_wind,denormalized,MSE,0.33626073598861694
98,10m_v_component_of_wind,denormalized,MSE,0.5394164323806763
98,2m_temperature,denormalized,MSE,4.175745010375977
98,mean_sea_level_pressure,denormalized,MSE,7926.787109375
99,10m_u_component_of_wind,denormalized,MSE,0.35959726572036743
99,10m_v_component_of_wind,denormalized,MSE,0.4592708349227905
99,2m_temperature,denormalized,MSE,3.071221113204956
99,mean_sea_level_pressure,denormalized,MSE,14107.642578125
100,10m_u_component_of_wind,denormalized,MSE,0.38831162452697754
100,10m_v_component_of_wind,denormalized,MSE,0.5539321899414062
100,2m_temperature,denormalized,MSE,3.964378595352173
100,mean_sea_level_pressure,denormalized,MSE,8732.453125
101,10m_u_component_of_wind,denormalized,MSE,0.3753741979598999
101,10m_v_component_of_wind,denormalized,MSE,0.5650734305381775
101,2m_temperature,denormalized,MSE,3.003178596496582
101,mean_sea_level_pressure,denormalized,MSE,9777.6279296875
102,10m_u_component_of_wind,denormalized,MSE,0.31062743067741394
102,10m_v_component_of_wind,denormalized,MSE,0.48790818452835083
102,2m_temperature,denormalized,MSE,4.171242713928223
102,mean_sea_level_pressure,denormalized,MSE,15031.2412109375
103,10m_u_component_of_wind,denormalized,MSE,0.310374915599823
103,10m_v_component_of_wind,denormalized,MSE,0.5340045690536499
103,2m_temperature,denormalized,MSE,3.9914422035217285
103,mean_sea_level_pressure,denormalized,MSE,9992.4326171875
104,10m_u_component_of_wind,denormalized,MSE,0.3241288661956787
104,10m_v_component_of_wind,denormalized,MSE,0.47943365573883057
104,2m_temperature,denormalized,MSE,2.519639492034912
104,mean_sea_level_pressure,denormalized,MSE,8321.3681640625
105,10m_u_component_of_wind,denormalized,MSE,0.3709377646446228
105,10m_v_component_of_wind,denormalized,MSE,0.5531450510025024
105,2m_temperature,denormalized,MSE,3.7883646488189697
105,mean_sea_level_pressure,denormalized,MSE,11560.228515625
106,10m_u_component_of_wind,denormalized,MSE,0.31467652320861816
106,10m_v_component_of_wind,denormalized,MSE,0.4712121784687042
106,2m_temperature,denormalized,MSE,3.114025115966797
106,mean_sea_level_pressure,denormalized,MSE,10789.30078125
107,10m_u_component_of_wind,denormalized,MSE,0.3138781189918518
107,10m_v_component_of_wind,denormalized,MSE,0.46073219180107117
107,2m_temperature,denormalized,MSE,3.8806090354919434
107,mean_sea_level_pressure,denormalized,MSE,8588.3466796875
108,10m_u_component_of_wind,denormalized,MSE,0.34532999992370605
108,10m_v_component_of_wind,denormalized,MSE,0.47738462686538696
108,2m_temperature,denormalized,MSE,3.271324872970581
108,mean_sea_level_pressure,denormalized,MSE,7517.0751953125
109,10m_u_component_of_wind,denormalized,MSE,0.4104636311531067
109,10m_v_component_of_wind,denormalized,MSE,0.5226867198944092
109,2m_temperature,denormalized,MSE,3.5421228408813477
109,mean_sea_level_pressure,denormalized,MSE,8533.7001953125
110,10m_u_component_of_wind,denormalized,MSE,0.35568785667419434
110,10m_v_component_of_wind,denormalized,MSE,0.5518357753753662
110,2m_temperature,denormalized,MSE,2.931272029876709
110,mean_sea_level_pressure,denormalized,MSE,9304.939453125
111,10m_u_component_of_wind,denormalized,MSE,0.47823578119277954
111,10m_v_component_of_wind,denormalized,MSE,0.501285195350647
111,2m_temperature,denormalized,MSE,3.2409896850585938
111,mean_sea_level_pressure,denormalized,MSE,5991.076171875
112,10m_u_component_of_wind,denormalized,MSE,0.4084603190422058
112,10m_v_component_of_wind,denormalized,MSE,0.47844648361206055
112,2m_temperature,denormalized,MSE,3.5284078121185303
112,mean_sea_level_pressure,denormalized,MSE,5422.58984375
113,10m_u_component_of_wind,denormalized,MSE,0.4105152487754822
113,10m_v_component_of_wind,denormalized,MSE,0.5172891616821289
113,2m_temperature,denormalized,MSE,2.9728341102600098
113,mean_sea_level_pressure,denormalized,MSE,7047.923828125
114,10m_u_component_of_wind,denormalized,MSE,0.5352912545204163
114,10m_v_component_of_wind,denormalized,MSE,0.4315638542175293
114,2m_temperature,denormalized,MSE,3.1556148529052734
114,mean_sea_level_pressure,denormalized,MSE,9105.544921875
115,10m_u_component_of_wind,denormalized,MSE,0.41470375657081604
115,10m_v_component_of_wind,denormalized,MSE,0.4149107336997986
